iteration,local_LB,local_UB,LB,UB,gap,un_served,repeat_served
0,3723.0,80755,3723.0,80755,0.954,_182_195_196_201_211_215_216_217_219_224_227_230_231_235_246_247_249_250_251_252_253_257_259_260_261_264_265_267_269_270_271_272_274_276_277_278_280_281_284_285_286_287_291_292_293_294_295_296_297_300_301_302_303_304_306_307_310_311_312_313_315_316_317_318_319_320_321_323_324_325_327_328_329_330_331_332_333_334_335_336_337_338_339_340_341_342_343_344_345_347_348_350_351_352_353_355_357_358_359_360_361_362_364_365_366_367_368_369_370_371_372_373_374_375_376_377_378_379_380_381_382_383_384_385_386_387_388_389_390_391_392_394_395_396_397_398_399,
1,-478529.28,43136,3723.0,43136,0.914,,
2,-403055.676,43136,3723.0,43136,0.914,,
3,-325806.796,43136,3723.0,43136,0.914,,
4,-249802.533,43123,3723.0,43123,0.914,,
5,-175318.186,43115,3723.0,43115,0.914,,
6,-102450.614,42846,3723.0,42846,0.913,,
7,-65606.609,42694,3723.0,42694,0.913,,
8,-46869.395,42616,3723.0,42616,0.913,,
9,-37374.256,42512,3723.0,42512,0.912,,
10,-32591.374,42429,3723.0,42429,0.912,,
11,-30201.105,42340,3723.0,42340,0.912,,
12,-27813.836,42337,3723.0,42337,0.912,,
13,-25422.534,42244,3723.0,42244,0.912,,
14,-23050.72,42234,3723.0,42234,0.912,,
15,-20678.848,42242,3723.0,42234,0.912,,
16,-18308.566,42215,3723.0,42215,0.912,,
17,-15936.22,42172,3723.0,42172,0.912,,
18,-13586.125,42076,3723.0,42076,0.912,,
19,-11233.428,42009,3723.0,42009,0.911,,
20,-8876.679,41991,3723.0,41991,0.911,,
21,-6538.564,41882,3723.0,41882,0.911,,
22,-4199.092,41743,3723.0,41743,0.911,,
23,-1878.295,41686,3723.0,41686,0.911,,
24,437.668,41509,3723.0,41509,0.91,,
25,2734.216,41353,3723.0,41353,0.91,,
26,5019.479,41213,5019.479,41213,0.878,,
27,7204.758,40959,7204.758,40959,0.824,,
28,9222.338,40716,9222.338,40716,0.773,,
29,11103.166,40537,11103.166,40537,0.726,,
30,12873.828,40261,12873.828,40261,0.68,,
31,14487.869,39903,14487.869,39903,0.637,,
32,15982.398,39585,15982.398,39585,0.596,,
33,17349.669,39366,17349.669,39366,0.559,,
34,18605.738,38984,18605.738,38984,0.523,,
35,19747.701,38575,19747.701,38575,0.488,,
36,20760.265,38040,20760.265,38040,0.454,,
37,21629.101,37313,21629.101,37313,0.42,,
38,22385.428,36843,22385.428,36843,0.392,,
39,23010.836,35864,23010.836,35864,0.358,,
40,23468.607,34800,23468.607,34800,0.326,,
41,23757.539,33382,23757.539,33382,0.288,,
42,23952.838,31845,23952.838,31845,0.248,,
43,24062.393,30520,24062.393,30520,0.212,,
44,24146.993,29898,24146.993,29898,0.192,,
45,24181.331,28279,24181.331,28279,0.145,,
46,24227.644,28446,24227.644,28279,0.143,,
47,24221.257,26790,24227.644,26790,0.096,,
48,24277.137,26815,24277.137,26790,0.094,,
49,24271.41,27174,24277.137,26790,0.094,,
50,24286.792,26861,24286.792,26790,0.093,,
51,24276.917,26138,24286.792,26138,0.071,,
52,24300.875,26172,24300.875,26138,0.07,,
53,24296.165,25796,24300.875,25796,0.058,,
54,24314.066,25750,24314.066,25750,0.056,,
55,24307.133,25454,24314.066,25454,0.045,,
56,24318.971,25789,24318.971,25454,0.045,,
57,24314.736,25541,24318.971,25454,0.045,,
58,24315.999,25643,24318.971,25454,0.045,,
59,24318.149,26031,24318.971,25454,0.045,,
60,24318.332,25381,24318.971,25381,0.042,,
61,24325.162,25674,24325.162,25381,0.042,,
62,24318.303,25878,24325.162,25381,0.042,,
63,24321.764,25725,24325.162,25381,0.042,,
64,24321.518,25499,24325.162,25381,0.042,,
65,24318.166,25284,24325.162,25284,0.038,,
66,24326.009,25491,24326.009,25284,0.038,,
67,24318.091,25729,24326.009,25284,0.038,,
68,24326.223,25303,24326.223,25284,0.038,,
69,24323.045,25285,24326.223,25284,0.038,,
70,24320.193,25161,24326.223,25161,0.033,,
71,24331.264,25217,24331.264,25161,0.033,,
72,24321.319,25488,24331.264,25161,0.033,,
73,24328.936,25473,24331.264,25161,0.033,,
74,24321.711,25174,24331.264,25161,0.033,,
75,24328.788,25228,24331.264,25161,0.033,,
76,24324.666,25517,24331.264,25161,0.033,,
77,24328.425,24927,24331.264,24927,0.024,,
78,24332.987,25528,24332.987,24927,0.024,,
79,24331.379,25113,24332.987,24927,0.024,,
80,24333.248,25199,24333.248,24927,0.024,,
81,24330.853,25993,24333.248,24927,0.024,,
82,24333.619,25173,24333.619,24927,0.024,,
83,24331.261,25383,24333.619,24927,0.024,,
84,24332.076,25658,24333.619,24927,0.024,,
85,24332.97,25219,24333.619,24927,0.024,,
86,24332.847,25361,24333.619,24927,0.024,,
87,24331.679,25502,24333.619,24927,0.024,,
88,24333.494,25494,24333.619,24927,0.024,,
89,24334.661,25678,24334.661,24927,0.024,,
90,24330.189,25457,24334.661,24927,0.024,,
