iteration,local_LB,local_UB,LB,UB,gap,un_served,repeat_served
0,5309.0,46496,5309.0,46496,0.886,_314_315_316_317_318_319_320_321_322_324_325_326_327_328_329_330_331_332_333_334_335_336_337_338_340_341_342_343_344_345_346_347_348_349_350_351_352_353_354_355_356_357_358_359_360_361_362_363_364_365_366_367_368_369_370_371_372_373_374_375_376_377_378_379_380_381_382_383_384_385_386_387_388_389_390_391_392_393_394_395_396_397_398_399,
1,-19256.243,10142,5309.0,10142,0.477,,
2,-15193.302,10020,5309.0,10020,0.47,,
3,-11709.723,9877,5309.0,9877,0.462,,
4,-9169.936,9701,5309.0,9701,0.453,,
5,-7151.385,9611,5309.0,9611,0.448,,
6,-5516.305,9373,5309.0,9373,0.434,,
7,-4000.689,9220,5309.0,9220,0.424,,
8,-2752.088,9008,5309.0,9008,0.411,,
9,-1707.846,8853,5309.0,8853,0.4,,
10,-647.734,8524,5309.0,8524,0.377,,
11,330.658,8197,5309.0,8197,0.352,,
12,937.013,8111,5309.0,8111,0.345,,
13,1753.304,7707,5309.0,7707,0.311,,
14,2267.892,7665,5309.0,7665,0.307,,
15,2724.532,7532,5309.0,7532,0.295,,
16,3188.012,7370,5309.0,7370,0.28,,
17,3443.019,7069,5309.0,7069,0.249,,
18,3881.866,7032,5309.0,7032,0.245,,
19,3960.75,6923,5309.0,6923,0.233,,
20,4333.008,6816,5309.0,6816,0.221,,
21,4379.697,6735,5309.0,6735,0.212,,
22,4556.01,6600,5309.0,6600,0.196,,
23,4755.807,6404,5309.0,6404,0.171,,
24,4751.273,6447,5309.0,6404,0.171,,
25,4906.266,6263,5309.0,6263,0.152,,
26,4966.035,6273,5309.0,6263,0.152,,
27,5047.941,6201,5309.0,6201,0.144,,
28,5063.383,6131,5309.0,6131,0.134,,
29,5185.269,6133,5309.0,6131,0.134,,
30,5067.731,6056,5309.0,6056,0.123,,
31,5307.885,6036,5309.0,6036,0.12,,
32,5102.327,5975,5309.0,5975,0.111,,
33,5320.275,5972,5320.275,5972,0.109,,
34,5262.408,6013,5320.275,5972,0.109,,
35,5325.764,5924,5325.764,5924,0.101,,
36,5252.06,5907,5325.764,5907,0.098,,
37,5420.369,5856,5420.369,5856,0.074,,
38,5372.939,5871,5420.369,5856,0.074,,
39,5423.842,5851,5423.842,5851,0.073,,
40,5406.685,5819,5423.842,5819,0.068,,
41,5435.319,5820,5435.319,5819,0.066,,
42,5435.382,5802,5435.382,5802,0.063,,
43,5470.117,5782,5470.117,5782,0.054,,
44,5443.757,5757,5470.117,5757,0.05,,
45,5507.721,5779,5507.721,5757,0.043,,
46,5476.429,5770,5507.721,5757,0.043,,
47,5511.086,5760,5511.086,5757,0.043,,
48,5462.891,5719,5511.086,5719,0.036,,
49,5531.416,5723,5531.416,5719,0.033,,
50,5514.698,5757,5531.416,5719,0.033,,
51,5528.511,5727,5531.416,5719,0.033,,
52,5505.257,5683,5531.416,5683,0.027,,
53,5546.719,5756,5546.719,5683,0.024,,
54,5536.334,5699,5546.719,5683,0.024,,
55,5534.228,5713,5546.719,5683,0.024,,
56,5549.288,5709,5549.288,5683,0.024,,
57,5537.987,5696,5549.288,5683,0.024,,
58,5547.794,5714,5549.288,5683,0.024,,
59,5542.931,5694,5549.288,5683,0.024,,
60,5556.52,5683,5556.52,5683,0.022,,
61,5534.524,5714,5556.52,5683,0.022,,
62,5562.034,5734,5562.034,5683,0.021,,
63,5533.984,5681,5562.034,5681,0.021,,
64,5563.556,5710,5563.556,5681,0.021,,
65,5532.451,5689,5563.556,5681,0.021,,
66,5561.199,5682,5563.556,5681,0.021,,
67,5544.744,5678,5563.556,5678,0.02,,
68,5559.025,5686,5563.556,5678,0.02,,
69,5543.846,5686,5563.556,5678,0.02,,
70,5561.939,5691,5563.556,5678,0.02,,
71,5537.542,5683,5563.556,5678,0.02,,
72,5566.529,5677,5566.529,5677,0.019,,
73,5539.936,5683,5566.529,5677,0.019,,
74,5568.456,5713,5568.456,5677,0.019,,
75,5534.505,5692,5568.456,5677,0.019,,
76,5567.408,5717,5568.456,5677,0.019,,
77,5544.481,5686,5568.456,5677,0.019,,
78,5559.702,5698,5568.456,5677,0.019,,
79,5557.918,5671,5568.456,5671,0.018,,
80,5564.508,5649,5568.456,5649,0.014,,
81,5567.498,5685,5568.456,5649,0.014,,
82,5567.051,5652,5568.456,5649,0.014,,
83,5564.916,5670,5568.456,5649,0.014,,
84,5566.707,5672,5568.456,5649,0.014,,
85,5570.159,5662,5570.159,5649,0.014,,
86,5564.861,5689,5570.159,5649,0.014,,
87,5574.468,5643,5574.468,5643,0.012,,
88,5562.174,5718,5574.468,5643,0.012,,
89,5576.451,5683,5576.451,5643,0.012,,
90,5563.871,5694,5576.451,5643,0.012,,
91,5577.82,5653,5577.82,5643,0.012,,
92,5560.575,5677,5577.82,5643,0.012,,
93,5575.762,5680,5577.82,5643,0.012,,
94,5565.975,5722,5577.82,5643,0.012,,
95,5575.597,5691,5577.82,5643,0.012,,
96,5567.193,5725,5577.82,5643,0.012,,
97,5572.679,5649,5577.82,5643,0.012,,
98,5567.516,5714,5577.82,5643,0.012,,
99,5576.605,5673,5577.82,5643,0.012,,
100,5563.999,5668,5577.82,5643,0.012,,
101,5579.244,5646,5579.244,5643,0.011,,
102,5564.43,5697,5579.244,5643,0.011,,
103,5578.599,5679,5579.244,5643,0.011,,
104,5561.015,5695,5579.244,5643,0.011,,
105,5581.711,6623,5581.711,5643,0.011,_393_399,
106,5564.874,5680,5581.711,5643,0.011,,
107,5578.66,5667,5581.711,5643,0.011,,
108,5565.948,5674,5581.711,5643,0.011,,
109,5582.291,5660,5582.291,5643,0.011,,
110,5569.117,5640,5582.291,5640,0.01,,
111,5578.377,5659,5582.291,5640,0.01,,
112,5566.93,5711,5582.291,5640,0.01,,
113,5579.946,5668,5582.291,5640,0.01,,
114,5567.592,5691,5582.291,5640,0.01,,
115,5582.462,6121,5582.462,5640,0.01,_328,
116,5566.065,5721,5582.462,5640,0.01,,
117,5581.186,5701,5582.462,5640,0.01,,
118,5570.057,5638,5582.462,5638,0.01,,
Running time: 88.94 sec
