iteration,local_LB,local_UB,LB,UB,gap,un_served,repeat_served
0,3738.0,46602,3738.0,46602,0.92,_97_101_102_103_104_105_106_109_110_112_113_116_117_118_120_122_123_125_126_127_128_129_130_131_132_133_134_136_137_138_139_140_141_142_143_145_146_147_148_150_152_154_155_156_157_158_159_160_161_163_164_165_166_167_168_169_170_171_173_174_175_176_177_178_179_180_181_183_184_185_186_187_188_189_190_191_192_193_194_195_196_197_198_199,
1,-105437.28,20244,3738.0,20244,0.815,,
2,-76875.862,20244,3738.0,20244,0.815,,
3,-50609.365,20128,3738.0,20128,0.814,,
4,-28085.394,19458,3738.0,19458,0.808,,
5,-14268.582,18612,3738.0,18612,0.799,,
6,-2936.45,15219,3738.0,15219,0.754,,
7,4472.977,16170,4472.977,15219,0.706,,
8,7868.407,14638,7868.407,14638,0.462,,
9,10181.834,13982,10181.834,13982,0.272,,
10,11062.12,13496,11062.12,13496,0.18,,
11,11475.713,12865,11475.713,12865,0.108,,
12,11797.873,12781,11797.873,12781,0.077,,
13,11886.624,16259,11886.624,12781,0.07,_157_165_166_167_175_184_192_194_199,
14,11986.756,14645,11986.756,12781,0.062,_156_166_190_191_197,
15,11976.756,16616,11986.756,12781,0.062,_146_156_157_163_167_175_184_192_198_199,
16,12132.125,15843,12132.125,12781,0.051,_155_166_181_184_190_195_197_199,
17,12138.23,16212,12138.23,12781,0.05,_156_157_163_176_178_184_185_191_198,
18,12140.551,14589,12140.551,12781,0.05,_175_193_195_197_199,
19,12178.966,14983,12178.966,12781,0.047,_157_184_192_193_198_199,
20,12245.727,14142,12245.727,12781,0.042,_146_166_169_184,
21,12189.017,13457,12245.727,12781,0.042,_195_199,
22,12234.961,12587,12245.727,12587,0.027,,
23,12305.201,12972,12305.201,12587,0.022,_199,
24,12326.765,12653,12326.765,12587,0.021,,
25,12297.003,14142,12326.765,12587,0.021,_175_192_193_198,
26,12358.415,12566,12358.415,12566,0.017,,
27,12329.981,12693,12358.415,12566,0.017,,
28,12376.656,12622,12376.656,12566,0.015,,
29,12333.047,12693,12376.656,12566,0.015,,
30,12377.306,12993,12377.306,12566,0.015,_195,
31,12332.811,12647,12377.306,12566,0.015,,
32,12376.416,14540,12377.306,12566,0.015,_128_145_176_184_197,
33,12333.023,13003,12377.306,12566,0.015,_192,
34,12379.561,13000,12379.561,12566,0.015,_199,
35,12334.968,12867,12379.561,12566,0.015,,
36,12368.297,12666,12379.561,12566,0.015,,
37,12348.685,13078,12379.561,12566,0.015,_195,
38,12364.101,12703,12379.561,12566,0.015,,
39,12356.966,12695,12379.561,12566,0.015,,
40,12364.98,12683,12379.561,12566,0.015,,
41,12395.777,12670,12395.777,12566,0.014,,
42,12392.643,12643,12395.777,12566,0.014,,
43,12393.01,12683,12395.777,12566,0.014,,
44,12392.579,12934,12395.777,12566,0.014,,
45,12403.448,12831,12403.448,12566,0.013,,
46,12396.51,12590,12403.448,12566,0.013,,
47,12395.863,12768,12403.448,12566,0.013,,
48,12393.744,12710,12403.448,12566,0.013,,
49,12399.585,12634,12403.448,12566,0.013,,
50,12397.079,12922,12403.448,12566,0.013,,
51,12393.762,12736,12403.448,12566,0.013,,
52,12409.61,12674,12409.61,12566,0.012,,
53,12408.014,12771,12409.61,12566,0.012,,
54,12409.207,12724,12409.61,12566,0.012,,
55,12412.04,12697,12412.04,12566,0.012,,
56,12410.253,12619,12412.04,12566,0.012,,
57,12414.719,12561,12414.719,12561,0.012,,
58,12409.822,12727,12414.719,12561,0.012,,
59,12414.194,12649,12414.719,12561,0.012,,
60,12409.689,12676,12414.719,12561,0.012,,
61,12413.357,12676,12414.719,12561,0.012,,
62,12406.159,12844,12414.719,12561,0.012,,
63,12413.437,12725,12414.719,12561,0.012,,
64,12417.622,12588,12417.622,12561,0.011,,
65,12418.802,12720,12418.802,12561,0.011,,
66,12417.712,12684,12418.802,12561,0.011,,
67,12417.24,12718,12418.802,12561,0.011,,
68,12418.867,12833,12418.867,12561,0.011,,
69,12417.785,12774,12418.867,12561,0.011,,
70,12419.758,12611,12419.758,12561,0.011,,
71,12418.987,12783,12419.758,12561,0.011,,
72,12419.625,12648,12419.758,12561,0.011,,
73,12419.337,12633,12419.758,12561,0.011,,
74,12417.979,12763,12419.758,12561,0.011,,
75,12417.705,12714,12419.758,12561,0.011,,
76,12416.771,12601,12419.758,12561,0.011,,
77,12420.245,12776,12420.245,12561,0.011,,
78,12421.047,12715,12421.047,12561,0.011,,
79,12421.514,12685,12421.514,12561,0.011,,
80,12421.341,12759,12421.514,12561,0.011,,
81,12421.028,12683,12421.514,12561,0.011,,
82,12421.7,12641,12421.7,12561,0.011,,
83,12421.641,12630,12421.7,12561,0.011,,
84,12420.998,12957,12421.7,12561,0.011,_179,
85,12421.663,12653,12421.7,12561,0.011,,
86,12422.116,12585,12422.116,12561,0.011,,
87,12421.626,12692,12422.116,12561,0.011,,
88,12421.809,12951,12422.116,12561,0.011,_194,
89,12421.002,12647,12422.116,12561,0.011,,
90,12422.167,12600,12422.167,12561,0.011,,
91,12422.083,12780,12422.167,12561,0.011,,
92,12420.234,12975,12422.167,12561,0.011,_145,
93,12422.119,12565,12422.167,12561,0.011,,
94,12420.878,12657,12422.167,12561,0.011,,
95,12422.038,12732,12422.167,12561,0.011,,
96,12421.634,12692,12422.167,12561,0.011,,
97,12420.859,12693,12422.167,12561,0.011,,
98,12421.808,12528,12422.167,12528,0.008,,
Running time: 23.81 sec
