iteration,local_LB,local_UB,LB,UB,gap,un_served,repeat_served
109,6332.878,7194,6338.36,6403,0.01,_77_93,
110,6320.44,6550,6338.36,6403,0.01,,
111,6328.85,7246,6338.36,6403,0.01,_77_95,
112,6324.457,6587,6338.36,6403,0.01,,
113,6327.755,6833,6338.36,6403,0.01,_77,
114,6330.352,6526,6338.36,6403,0.01,,
115,6320.395,6920,6338.36,6403,0.01,_77,
116,6336.126,6526,6338.36,6403,0.01,,
117,6316.654,6481,6338.36,6403,0.01,,
118,6334.776,6442,6338.36,6403,0.01,,
119,6319.598,6450,6338.36,6403,0.01,,
120,6330.448,6425,6338.36,6403,0.01,,
121,6318.141,7223,6338.36,6403,0.01,_84_93,
122,6333.307,6565,6338.36,6403,0.01,,
123,6326.888,6565,6338.36,6403,0.01,,
124,6329.873,6491,6338.36,6403,0.01,,
125,6321.911,7256,6338.36,6403,0.01,_93_96,
126,6331.138,7255,6338.36,6403,0.01,_88_96,
127,6323.007,6529,6338.36,6403,0.01,,
128,6326.694,6597,6338.36,6403,0.01,,
129,6327.443,6579,6338.36,6403,0.01,,
130,6317.346,6826,6338.36,6403,0.01,_94,
131,6331.849,6414,6338.36,6403,0.01,,
132,6320.812,6414,6338.36,6403,0.01,,
133,6333.15,6493,6338.36,6403,0.01,,
134,6318.441,6460,6338.36,6403,0.01,,
135,6330.287,6582,6338.36,6403,0.01,,
136,6326.66,6571,6338.36,6403,0.01,,
137,6325.882,6436,6338.36,6403,0.01,,
138,6328.486,6509,6338.36,6403,0.01,,
139,6317.651,6866,6338.36,6403,0.01,_77,
140,6330.22,6589,6338.36,6403,0.01,,
141,6317.093,6500,6338.36,6403,0.01,,
142,6335.248,6626,6338.36,6403,0.01,,
143,6323.06,6745,6338.36,6403,0.01,,
144,6336.378,6498,6338.36,6403,0.01,,
145,6307.837,6926,6338.36,6403,0.01,_84,
146,6334.72,6439,6338.36,6403,0.01,,
147,6315.734,6590,6338.36,6403,0.01,,
148,6337.352,6423,6338.36,6403,0.01,,
149,6310.021,6503,6338.36,6403,0.01,,
150,6328.539,6844,6338.36,6403,0.01,_94,
151,6328.698,6604,6338.36,6403,0.01,,
152,6326.845,6540,6338.36,6403,0.01,,
153,6312.36,6653,6338.36,6403,0.01,,
154,6336.763,6503,6338.36,6403,0.01,,
155,6318.55,6899,6338.36,6403,0.01,_95,
156,6329.443,6838,6338.36,6403,0.01,_96,
157,6331.606,6492,6338.36,6403,0.01,,
