iteration,local_LB,local_UB,LB,UB,gap,un_served,repeat_served
0,9768.0,37202,9768.0,100000,0.902,_91_139_224_268_289_309_310_319_337_343_363_369_391_392_397_425_494_509_512_527_532_539_580_602_607_616_619_627_647_657_662_665_686_688_689_697_698_714_717_731_738_740_748_751_781_782_812_813_819_826_844_852_871_877_888,
1,9438.0,32104,9768.0,32104,0.696,_101_166_234_271_288_295_318_321_322_324_347_349_356_374_380_383_389_412_418_447_473_477_492_498_544_587_622_629_645_652_668_707_713_715_727_735_753_768_770_774_802_830_875_890_895,
2,9109.0,30167,9768.0,30167,0.676,_105_114_123_127_175_196_229_233_269_270_293_304_326_364_369_372_382_406_419_440_457_472_474_503_504_530_582_590_598_602_633_742_749_763_775_778_822_868_869_878_893,
3,8863.0,27869,9768.0,27869,0.65,_74_98_108_147_193_236_248_251_287_294_325_337_342_381_400_402_417_453_455_466_520_524_569_578_588_607_623_626_627_678_685_712_716_770_824_853,
4,8693.0,20109,9768.0,20109,0.514,_352_404_432_475_484_504_567_611_729_739_756_757_761_785_795_799_821_825_866_874,
5,8562.0,17681,9768.0,17681,0.448,_335_377_416_461_530_541_578_665_681_684_694_709_749_752_891,
6,8543.0,17204,9768.0,17204,0.432,_431_470_521_562_663_670_679_693_697_739_775_784_785_825,
7,8514.0,14760,9768.0,14760,0.338,_432_495_543_555_576_650_737_769_832,
8,8502.0,12319,9768.0,12319,0.207,_676_773_785_835,
9,8534.0,10335,9768.0,10335,0.055,,
10,8541.0,10365,9768.0,10335,0.055,,
11,8565.0,10839,9768.0,10335,0.055,_841,
12,8578.0,11396,9768.0,10335,0.055,_684_853,
13,8553.0,10785,9768.0,10335,0.055,_886,
14,8543.0,10798,9768.0,10335,0.055,_749,
15,8525.0,10857,9768.0,10335,0.055,_838,
16,8541.0,10304,9768.0,10304,0.052,,
17,8575.0,10865,9768.0,10304,0.052,_889,
18,8581.0,11317,9768.0,10304,0.052,_676_679,
19,8588.0,12239,9768.0,10304,0.052,_758_815_835_889,
20,8562.0,11295,9768.0,10304,0.052,_651_684,
21,8570.0,10790,9768.0,10304,0.052,_749,
22,8563.0,10771,9768.0,10304,0.052,_862,
23,8574.0,10789,9768.0,10304,0.052,_785,
24,8580.0,10278,9768.0,10278,0.05,,
25,8581.0,10304,9768.0,10278,0.05,,
26,8576.0,10754,9768.0,10278,0.05,_847,
27,8550.0,10295,9768.0,10278,0.05,,
28,8558.0,10286,9768.0,10278,0.05,,
29,8567.0,10739,9768.0,10278,0.05,_785,
30,8578.0,10834,9768.0,10278,0.05,_847,
31,8561.0,10760,9768.0,10278,0.05,_702,
32,8528.0,11235,9768.0,10278,0.05,_256_785,
33,8493.0,10251,9768.0,10251,0.047,,
34,8481.0,72501,9768.0,10251,0.047,_678_682_687_691_692_693_696_699_700_701_704_708_711_712_718_719_720_721_722_723_726_728_729_732_733_734_736_737_739_741_743_744_745_746_747_749_750_752_754_755_759_760_762_764_765_766_767_770_771_772_777_780_785_787_788_789_790_791_792_793_794_796_797_798_800_801_803_804_805_806_807_808_809_810_811_816_818_820_821_823_826_827_828_829_833_834_836_837_839_840_842_843_845_848_849_853_854_855_856_857_858_859_860_861_864_865_867_870_871_872_873_876_879_880_881_882_883_884_885_886_887_889_894_896_897_898_899,
35,9545.0,32903,9768.0,10251,0.047,_446_451_454_456_482_485_491_493_504_511_526_537_541_546_548_558_559_570_576_603_614_616_617_640_643_648_660_670_674_684_699_700_733_740_749_760_770_772_779_785_786_789_849_864_869_880,
36,9657.0,25920,9768.0,10251,0.047,_342_397_412_426_432_434_453_466_494_557_567_572_592_641_694_738_741_748_756_762_774_802_805_829_832_840_848_856_871_876_883_885,
37,9658.0,22889,9768.0,10251,0.047,_127_202_232_241_298_325_328_394_406_430_472_481_503_539_580_588_590_632_650_651_665_752_810_825_859_882,
38,9595.0,18937,9768.0,10251,0.047,_116_132_138_188_351_473_510_530_554_562_573_585_622_728_758_775_791_895,
39,9491.0,14092,9768.0,10251,0.047,_468_659_714_756_818_819_826_853,
40,9409.0,13134,9768.0,10251,0.047,_519_593_600_642_871_878,
41,9354.0,12660,9768.0,10251,0.047,_330_459_662_671_851,
42,9323.0,11146,9768.0,10251,0.047,_167_778,
43,9259.0,11215,9768.0,10251,0.047,_154_535,
44,9226.0,10231,9768.0,10231,0.045,,
45,9193.0,26485,9768.0,10231,0.045,_776_787_797_799_808_809_816_817_818_819_823_824_831_833_834_837_842_843_844_846_858_860_861_865_867_872_874_889_890_891_892_896_899,
46,9779.0,10194,9779.0,10194,0.041,,
47,9794.0,10672,9794.0,10194,0.039,_887,
48,9885.0,11161,9885.0,10194,0.03,_794_895,
