iteration,local_LB,local_UB,LB,UB,gap,un_served,repeat_served
18,-190969.611,167296,20689.0,167296,0.876,,
19,-182031.203,167274,20689.0,167274,0.876,,
20,-173147.584,167268,20689.0,167268,0.876,,
21,-164270.75,167239,20689.0,167239,0.876,,
22,-155376.533,167167,20689.0,167167,0.876,,
23,-146544.094,167099,20689.0,167099,0.876,,
24,-137689.074,167007,20689.0,167007,0.876,,
25,-128883.508,166999,20689.0,166999,0.876,,
26,-120052.923,166888,20689.0,166888,0.876,,
27,-111228.477,166815,20689.0,166815,0.876,,
28,-102451.435,166671,20689.0,166671,0.876,,
29,-93679.986,166515,20689.0,166515,0.876,,
30,-84930.494,166395,20689.0,166395,0.876,,
31,-76184.504,166302,20689.0,166302,0.876,,
32,-67462.717,166128,20689.0,166128,0.875,,
33,-58753.848,166028,20689.0,166028,0.875,,
34,-50069.244,165773,20689.0,165773,0.875,,
35,-41404.278,165473,20689.0,165473,0.875,,
36,-32760.788,165267,20689.0,165267,0.875,,
37,-24166.606,165059,20689.0,165059,0.875,,
38,-15598.069,164815,20689.0,164815,0.874,,
39,-7050.927,164499,20689.0,164499,0.874,,
40,1486.92,164062,20689.0,164062,0.874,,
41,10013.595,163692,20689.0,163692,0.874,,
42,18443.302,163096,20689.0,163096,0.873,,
43,26852.0,162514,26852.0,162514,0.835,,
44,34796.243,162028,34796.243,162028,0.785,,
45,42215.744,161155,42215.744,161155,0.738,,
46,49069.971,160272,49069.971,160272,0.694,,
47,55489.384,159372,55489.384,159372,0.652,,
48,61478.139,158334,61478.139,158334,0.612,,
49,67008.067,157173,67008.067,157173,0.574,,
50,72057.761,155930,72057.761,155930,0.538,,
51,76652.151,154261,76652.151,154261,0.503,,
52,80765.579,152347,80765.579,152347,0.47,,
53,84382.64,150414,84382.64,150414,0.439,,
54,87559.236,147808,87559.236,147808,0.408,,
55,90265.278,145176,90265.278,145176,0.378,,
56,92355.771,141251,92355.771,141251,0.346,,
57,93925.593,137798,93925.593,137798,0.318,,
58,95027.387,133045,95027.387,133045,0.286,,
59,95830.285,130033,95830.285,130033,0.263,,
60,96305.427,124635,96305.427,124635,0.227,,
61,96749.348,122095,96749.348,122095,0.208,,
62,96937.867,118273,96937.867,118273,0.18,,
63,97185.309,115424,97185.309,115424,0.158,,
64,97248.912,113646,97248.912,113646,0.144,,
65,97431.431,111653,97431.431,111653,0.127,,
66,97405.665,109251,97431.431,109251,0.108,,
67,97557.524,107832,97557.524,107832,0.095,,
68,97527.316,106121,97557.524,106121,0.081,,
69,97663.96,105043,97663.96,105043,0.07,,
70,97606.147,105518,97663.96,105043,0.07,,
71,97687.77,103047,97687.77,103047,0.052,,
72,97668.162,103233,97687.77,103047,0.052,,
73,97728.295,102367,97728.295,102367,0.045,,
74,97702.069,102364,97728.295,102364,0.045,,
75,97740.274,101694,97740.274,101694,0.039,,
76,97722.779,101397,97740.274,101397,0.036,,
77,97766.012,100663,97766.012,100663,0.029,,
78,97754.368,100748,97766.012,100663,0.029,,
79,97776.218,100459,97776.218,100459,0.027,,
80,97747.163,100039,97776.218,100039,0.023,,
81,97788.666,99980,97788.666,99980,0.022,,
82,97759.152,100889,97788.666,99980,0.022,,
83,97790.398,99972,97790.398,99972,0.022,,
84,97762.74,100178,97790.398,99972,0.022,,
85,97783.052,99667,97790.398,99667,0.019,,
86,97777.5,98769,97790.398,98769,0.01,,
Running time: 106.57 sec
