iteration,local_LB,local_UB,LB,UB,gap,un_served,repeat_served
0,16965.0,35085,16965.0,100000,0.83,_755_759_777_786_795_800_866_871_873_879_894_899_1010_1106_1128_1166_1178_1199_1227_1246_1257_1268_1270_1345_1375_1389_1408_1416_1455_1492_1501_1506_1532_1566_1575,
1,16368.0,29102,16965.0,29102,0.417,_596_609_701_758_775_853_893_933_956_1035_1068_1082_1120_1182_1221_1233_1275_1318_1443_1477_1478_1548_1592,
2,15903.0,21690,16965.0,21690,0.218,_1199_1308_1345_1352_1359_1381_1405_1542,
3,15670.0,20690,16965.0,20690,0.18,_1214_1293_1522_1558_1574_1597,
4,15492.0,19198,16965.0,19198,0.116,_1030_1113_1119,
5,15268.0,19203,16965.0,19198,0.116,_1479_1517_1575,
6,15127.0,20641,16965.0,19198,0.116,_679_918_982_1005_1221_1308,
7,15039.0,17613,16965.0,17613,0.037,,
8,15043.0,17628,16965.0,17613,0.037,,
9,15067.0,17631,16965.0,17613,0.037,,
10,14995.0,17584,16965.0,17584,0.035,,
11,15000.0,17658,16965.0,17584,0.035,,
12,15018.0,17589,16965.0,17584,0.035,,
13,15015.0,17557,16965.0,17557,0.034,,
14,15078.0,17556,16965.0,17556,0.034,,
15,15056.0,17618,16965.0,17556,0.034,,
16,15044.0,17553,16965.0,17553,0.033,,
17,15030.0,17542,16965.0,17542,0.033,,
18,15023.0,17543,16965.0,17542,0.033,,
19,15034.0,17543,16965.0,17542,0.033,,
20,15034.0,17543,16965.0,17542,0.033,,
21,15034.0,17543,16965.0,17542,0.033,,
22,15034.0,17543,16965.0,17542,0.033,,
23,15034.0,17543,16965.0,17542,0.033,,
24,15034.0,17543,16965.0,17542,0.033,,
25,15034.0,17543,16965.0,17542,0.033,,
26,15034.0,17543,16965.0,17542,0.033,,
27,15034.0,17543,16965.0,17542,0.033,,
28,15034.0,17543,16965.0,17542,0.033,,
29,15034.0,17543,16965.0,17542,0.033,,
30,15034.0,17543,16965.0,17542,0.033,,
31,15034.0,65101,16965.0,17542,0.033,_1332_1333_1334_1335_1339_1340_1343_1345_1346_1355_1356_1361_1365_1369_1370_1371_1374_1376_1386_1387_1388_1391_1394_1396_1397_1398_1402_1403_1404_1411_1414_1417_1420_1421_1424_1425_1431_1437_1438_1439_1444_1446_1453_1456_1457_1463_1467_1468_1470_1472_1474_1475_1476_1480_1481_1485_1486_1490_1491_1502_1503_1505_1509_1511_1512_1523_1525_1526_1527_1528_1531_1534_1538_1540_1541_1544_1546_1547_1550_1551_1552_1562_1564_1565_1570_1573_1576_1578_1580_1582_1583_1585_1587_1590_1595_1597_1599,
32,16608.0,50020,16965.0,17542,0.033,_650_671_675_726_769_774_787_796_810_827_839_842_870_908_925_953_963_971_973_974_999_1010_1021_1032_1041_1055_1058_1075_1084_1088_1109_1118_1127_1174_1180_1215_1231_1234_1242_1265_1266_1285_1303_1308_1317_1341_1372_1384_1385_1395_1406_1411_1422_1442_1447_1452_1459_1462_1499_1513_1518_1536_1545_1584_1588_1594,
33,16547.0,29802,16965.0,17542,0.033,_339_396_504_524_589_681_732_820_847_965_977_1129_1182_1196_1204_1256_1295_1345_1400_1415_1449_1453_1500_1528_1575,
34,16395.0,23508,16965.0,17542,0.033,_1090_1145_1186_1201_1319_1414_1416_1433_1483_1531_1547_1587,
35,16334.0,18483,16965.0,17542,0.033,_1540_1563,
36,16337.0,17583,16965.0,17542,0.033,,
37,16363.0,68583,16965.0,17542,0.033,_1156_1162_1165_1187_1197_1202_1204_1207_1213_1226_1228_1230_1232_1238_1248_1251_1253_1258_1259_1260_1261_1269_1272_1273_1277_1278_1291_1297_1298_1312_1321_1323_1326_1342_1344_1345_1347_1350_1358_1360_1361_1363_1368_1373_1377_1378_1383_1388_1389_1391_1399_1400_1401_1404_1407_1409_1412_1414_1417_1423_1426_1429_1430_1434_1437_1438_1440_1441_1445_1446_1450_1458_1461_1482_1488_1493_1496_1500_1502_1508_1511_1516_1520_1529_1531_1535_1537_1542_1544_1547_1549_1554_1555_1556_1557_1559_1560_1567_1568_1578_1581_1589_1597_1599,
38,16829.0,40547,16965.0,17542,0.033,_249_338_348_372_397_412_478_510_526_537_581_589_597_607_628_682_728_732_737_776_790_804_864_878_907_911_913_949_993_1008_1050_1065_1145_1160_1164_1186_1214_1237_1252_1267_1302_1313_1333_1338_1394_1444_1463,
39,16757.0,29702,16965.0,17542,0.033,_780_781_919_932_968_990_1045_1052_1122_1167_1170_1175_1194_1224_1339_1357_1393_1396_1403_1483_1503_1525_1546_1566_1573,
40,16739.0,23785,16965.0,17542,0.033,_350_450_720_807_885_901_978_1121_1138_1311_1526_1532_1582,
41,16667.0,22292,16965.0,17542,0.033,_59_67_304_535_728_780_874_1187_1320_1548,
42,16592.0,19416,16965.0,17542,0.033,_416_827_1346_1387,
43,16470.0,17518,16965.0,17518,0.032,,
44,16408.0,46501,16965.0,17518,0.032,_1300_1322_1334_1337_1341_1343_1352_1356_1376_1379_1382_1384_1387_1397_1402_1410_1418_1421_1427_1428_1431_1435_1436_1439_1448_1454_1456_1464_1468_1469_1471_1473_1480_1481_1485_1487_1489_1495_1497_1498_1509_1514_1517_1519_1526_1530_1533_1538_1539_1541_1548_1569_1571_1577_1583_1585_1591_1594_1596,
45,16907.0,29291,16965.0,17518,0.032,_298_431_455_462_721_874_937_1029_1034_1057_1140_1164_1174_1186_1295_1311_1354_1466_1482_1526_1540_1576_1579_1598,
46,16835.0,24387,16965.0,17518,0.032,_708_710_724_760_796_968_989_1086_1109_1381_1385_1443_1470_1548,
47,16827.0,19391,16965.0,17518,0.032,_892_1068_1389_1474,
48,16765.0,17901,16965.0,17518,0.032,_1527,
49,16734.0,17410,16965.0,17410,0.026,,
50,16730.0,27316,16965.0,17410,0.026,_1289_1324_1345_1348_1370_1371_1403_1419_1432_1484_1494_1510_1523_1527_1550_1551_1553_1562_1579_1586,
51,16975.0,25208,16975.0,17410,0.025,_372_417_527_661_849_935_993_1066_1116_1243_1295_1368_1459_1467_1526_1592,
52,16928.0,21821,16975.0,17410,0.025,_409_450_596_652_740_815_1250_1290_1385,
53,16849.0,17896,16975.0,17410,0.025,_971,
54,16810.0,17370,16975.0,17370,0.023,,
55,16831.0,17365,16975.0,17365,0.022,,
56,16983.0,17333,16983.0,17333,0.02,,
57,16998.0,17323,16998.0,17323,0.019,,
58,17014.0,17281,17014.0,17281,0.015,,
59,17014.0,17275,17014.0,17275,0.015,,
60,17012.0,17306,17014.0,17275,0.015,,
61,17015.0,17307,17015.0,17275,0.015,,
62,17014.0,17799,17015.0,17275,0.015,_1536,
63,17019.0,17269,17019.0,17269,0.014,,
64,17005.0,17302,17019.0,17269,0.014,,
65,17018.0,17263,17019.0,17263,0.014,,
66,17019.0,17216,17019.0,17216,0.011,,
67,17025.0,17803,17025.0,17216,0.011,_1314,
68,17025.0,17734,17025.0,17216,0.011,_1289,
69,17018.0,17211,17025.0,17211,0.011,,
70,16998.0,17295,17025.0,17211,0.011,,
71,17020.0,17276,17025.0,17211,0.011,,
72,17024.0,17250,17025.0,17211,0.011,,
73,17028.0,18832,17028.0,17211,0.011,_1388_1518_1543,
74,17026.0,20707,17028.0,17211,0.011,_768_966_967_1069_1177_1490_1513,
75,16996.0,18242,17028.0,17211,0.011,_542_906,
76,16964.0,17834,17028.0,17211,0.011,_553,
77,16948.0,17242,17028.0,17211,0.011,,
78,16959.0,17361,17028.0,17211,0.011,,
79,17019.0,17248,17028.0,17211,0.011,,
80,17022.0,17251,17028.0,17211,0.011,,
81,17025.0,17203,17028.0,17203,0.01,,
82,17024.0,17211,17028.0,17203,0.01,,
83,17024.0,17201,17028.0,17201,0.01,,
84,17030.0,17226,17030.0,17201,0.01,,
Running time: 565.21 sec
