iteration,local_LB,local_UB,LB,UB,gap,un_served,repeat_served
46,6274.47,6871,6274.47,6475,0.031,_81,
47,6220.951,7358,6274.47,6475,0.031,_94_99,
48,6286.604,7666,6286.604,6475,0.029,_78_94_98,
49,6279.594,6477,6286.604,6475,0.029,,
50,6277.879,6467,6286.604,6467,0.028,,
51,6267.858,6480,6286.604,6467,0.028,,
52,6296.615,6631,6296.615,6467,0.026,,
53,6240.787,6873,6296.615,6467,0.026,_70,
54,6291.573,6563,6296.615,6467,0.026,,
55,6254.201,6955,6296.615,6467,0.026,_99,
56,6288.444,6560,6296.615,6467,0.026,,
57,6276.639,6586,6296.615,6467,0.026,,
58,6289.433,6531,6296.615,6467,0.026,,
59,6305.716,6659,6305.716,6467,0.025,,
60,6314.462,6601,6314.462,6467,0.024,,
61,6306.956,6624,6314.462,6467,0.024,,
62,6319.613,6603,6319.613,6467,0.023,,
63,6304.174,6599,6319.613,6467,0.023,,
64,6318.074,6643,6319.613,6467,0.023,,
65,6315.008,6656,6319.613,6467,0.023,,
66,6306.063,7288,6319.613,6467,0.023,_81_88,
67,6319.188,6583,6319.613,6467,0.023,,
68,6308.603,6523,6319.613,6467,0.023,,
69,6321.19,6450,6321.19,6450,0.02,,
70,6326.255,6556,6326.255,6450,0.019,,
71,6329.651,6610,6329.651,6450,0.019,,
72,6327.593,7318,6329.651,6450,0.019,_91_94,
73,6326.079,6519,6329.651,6450,0.019,,
74,6327.848,7682,6329.651,6450,0.019,_44_53_94,
75,6329.482,6581,6329.651,6450,0.019,,
76,6320.688,6569,6329.651,6450,0.019,,
77,6332.448,6501,6332.448,6450,0.018,,
78,6326.991,6515,6332.448,6450,0.018,,
79,6331.677,6920,6332.448,6450,0.018,_81,
80,6327.171,6544,6332.448,6450,0.018,,
81,6331.998,6554,6332.448,6450,0.018,,
82,6328.059,6607,6332.448,6450,0.018,,
83,6327.861,6547,6332.448,6450,0.018,,
84,6332.136,6528,6332.448,6450,0.018,,
85,6335.481,6546,6335.481,6450,0.018,,
86,6336.288,7665,6336.288,6450,0.018,_63_81_90,
87,6335.918,6598,6336.288,6450,0.018,,
88,6336.894,6540,6336.894,6450,0.018,,
89,6337.336,6511,6337.336,6450,0.017,,
90,6337.231,6580,6337.336,6450,0.017,,
91,6338.167,6855,6338.167,6450,0.017,_88,
92,6337.594,6576,6338.167,6450,0.017,,
93,6337.785,6858,6338.167,6450,0.017,_92,
94,6337.9,6507,6338.167,6450,0.017,,
95,6337.144,6632,6338.167,6450,0.017,,
96,6337.449,6853,6338.167,6450,0.017,_88,
97,6337.611,6513,6338.167,6450,0.017,,
98,6337.168,6488,6338.167,6450,0.017,,
99,6338.285,6493,6338.285,6450,0.017,,
100,6337.783,6573,6338.285,6450,0.017,,
101,6337.388,6622,6338.285,6450,0.017,,
102,6338.784,6671,6338.784,6450,0.017,,
103,6337.692,7275,6338.784,6450,0.017,_88_93,
104,6338.472,6882,6338.784,6450,0.017,_95,
105,6337.965,6636,6338.784,6450,0.017,,
106,6338.257,7288,6338.784,6450,0.017,_81_87,
107,6337.428,6486,6338.784,6450,0.017,,
108,6339.319,6484,6339.319,6450,0.017,,
109,6336.944,6543,6339.319,6450,0.017,,
110,6337.454,6557,6339.319,6450,0.017,,
111,6337.87,6618,6339.319,6450,0.017,,
112,6338.37,6565,6339.319,6450,0.017,,
113,6337.69,6458,6339.319,6450,0.017,,
114,6338.341,6536,6339.319,6450,0.017,,
115,6338.08,6863,6339.319,6450,0.017,_85,
116,6337.953,6533,6339.319,6450,0.017,,
117,6337.995,6885,6339.319,6450,0.017,_94,
118,6339.012,6579,6339.319,6450,0.017,,
119,6337.958,6915,6339.319,6450,0.017,_92,
120,6338.362,6557,6339.319,6450,0.017,,
121,6338.299,7308,6339.319,6450,0.017,_92_93,
122,6338.349,6598,6339.319,6450,0.017,,
123,6337.795,6516,6339.319,6450,0.017,,
124,6338.503,6480,6339.319,6450,0.017,,
125,6337.678,6526,6339.319,6450,0.017,,
126,6338.702,6888,6339.319,6450,0.017,_81,
127,6337.212,6520,6339.319,6450,0.017,,
128,6338.905,6877,6339.319,6450,0.017,_92,
129,6337.682,7288,6339.319,6450,0.017,_81_95,
130,6338.362,6488,6339.319,6450,0.017,,
131,6338.04,6867,6339.319,6450,0.017,_93,
132,6338.482,6908,6339.319,6450,0.017,_94,
133,6337.842,6664,6339.319,6450,0.017,,
134,6338.05,6545,6339.319,6450,0.017,,
135,6338.0,6531,6339.319,6450,0.017,,
136,6338.097,6560,6339.319,6450,0.017,,
137,6338.27,6434,6339.319,6434,0.015,,
138,6338.736,6519,6339.319,6434,0.015,,
139,6338.121,6607,6339.319,6434,0.015,,
140,6339.205,6869,6339.319,6434,0.015,_91,
141,6338.203,6468,6339.319,6434,0.015,,
142,6338.104,6489,6339.319,6434,0.015,,
143,6339.484,6857,6339.484,6434,0.015,_95,
144,6338.665,6480,6339.484,6434,0.015,,
145,6338.093,6584,6339.484,6434,0.015,,
146,6338.964,6625,6339.484,6434,0.015,,
147,6338.467,6508,6339.484,6434,0.015,,
148,6338.459,7234,6339.484,6434,0.015,_51_88,
149,6338.648,6644,6339.484,6434,0.015,,
150,6338.842,6657,6339.484,6434,0.015,,
151,6338.775,6452,6339.484,6434,0.015,,
152,6339.139,6682,6339.484,6434,0.015,,
153,6339.114,6513,6339.484,6434,0.015,,
154,6338.395,6587,6339.484,6434,0.015,,
155,6338.924,6608,6339.484,6434,0.015,,
156,6337.253,6490,6339.484,6434,0.015,,
157,6339.799,6478,6339.799,6434,0.015,,
158,6337.881,6548,6339.799,6434,0.015,,
159,6338.497,6966,6339.799,6434,0.015,_93,
160,6338.545,6455,6339.799,6434,0.015,,
161,6338.852,6495,6339.799,6434,0.015,,
162,6337.918,6923,6339.799,6434,0.015,_94,
163,6339.367,6609,6339.799,6434,0.015,,
164,6338.514,6525,6339.799,6434,0.015,,
165,6338.363,6545,6339.799,6434,0.015,,
166,6338.195,6706,6339.799,6434,0.015,,
167,6338.692,6927,6339.799,6434,0.015,_91,
168,6338.786,6887,6339.799,6434,0.015,_93,
169,6338.791,6543,6339.799,6434,0.015,,
170,6338.562,6542,6339.799,6434,0.015,,
171,6339.238,6656,6339.799,6434,0.015,,
172,6337.537,6551,6339.799,6434,0.015,,
173,6339.124,7346,6339.799,6434,0.015,_81_94,
174,6337.737,6548,6339.799,6434,0.015,,
175,6339.054,6510,6339.799,6434,0.015,,
176,6337.994,6604,6339.799,6434,0.015,,
177,6338.927,7323,6339.799,6434,0.015,_92_94,
178,6338.397,6579,6339.799,6434,0.015,,
179,6338.772,6567,6339.799,6434,0.015,,
180,6338.979,6510,6339.799,6434,0.015,,
181,6338.311,6498,6339.799,6434,0.015,,
182,6339.023,7286,6339.799,6434,0.015,_92_93,
183,6338.523,6532,6339.799,6434,0.015,,
184,6338.596,6490,6339.799,6434,0.015,,
185,6339.368,6522,6339.799,6434,0.015,,
186,6337.786,6561,6339.799,6434,0.015,,
187,6338.947,6904,6339.799,6434,0.015,_92,
188,6338.51,6550,6339.799,6434,0.015,,
189,6338.661,6524,6339.799,6434,0.015,,
190,6338.162,6599,6339.799,6434,0.015,,
191,6338.846,6550,6339.799,6434,0.015,,
192,6338.939,6610,6339.799,6434,0.015,,
193,6338.465,6871,6339.799,6434,0.015,_59,
194,6338.895,6533,6339.799,6434,0.015,,
195,6338.995,6483,6339.799,6434,0.015,,
196,6338.695,6508,6339.799,6434,0.015,,
197,6338.71,6692,6339.799,6434,0.015,,
198,6338.141,6487,6339.799,6434,0.015,,
199,6338.926,6591,6339.799,6434,0.015,,
Running time: 41.58 sec
