iteration,local_LB,local_UB,LB,UB,gap,un_served,repeat_served
0,4194.0,36031,4194.0,36031,0.884,_321_322_326_327_331_332_334_335_337_340_341_342_344_345_347_348_349_350_351_352_353_354_355_356_357_360_361_362_363_364_365_366_367_368_369_370_371_372_373_374_376_377_378_379_380_381_382_383_384_385_386_387_388_389_390_391_392_393_394_395_396_397_398_399,
1,-23803.958,7290,4194.0,7290,0.425,,
2,-21197.377,7271,4194.0,7271,0.423,,
3,-18873.269,7198,4194.0,7198,0.417,,
4,-16936.958,7079,4194.0,7079,0.408,,
5,-15154.793,6982,4194.0,6982,0.399,,
6,-13448.528,6787,4194.0,6787,0.382,,
7,-11915.965,6756,4194.0,6756,0.379,,
8,-10417.01,6688,4194.0,6688,0.373,,
9,-8990.743,6566,4194.0,6566,0.361,,
10,-7622.911,6442,4194.0,6442,0.349,,
11,-6401.296,6363,4194.0,6363,0.341,,
12,-5359.073,6253,4194.0,6253,0.329,,
13,-4312.663,6084,4194.0,6084,0.311,,
14,-3411.172,5929,4194.0,5929,0.293,,
15,-2567.781,5778,4194.0,5778,0.274,,
16,-1866.203,5743,4194.0,5743,0.27,,
17,-1176.073,5585,4194.0,5585,0.249,,
18,-555.528,5585,4194.0,5585,0.249,,
19,1.057,5441,4194.0,5441,0.229,,
20,548.271,5369,4194.0,5369,0.219,,
21,947.966,5284,4194.0,5284,0.206,,
22,1397.338,5200,4194.0,5200,0.193,,
23,1711.447,5154,4194.0,5154,0.186,,
24,2040.566,5102,4194.0,5102,0.178,,
25,2279.166,5027,4194.0,5027,0.166,,
26,2556.41,4944,4194.0,4944,0.152,,
27,2744.08,4881,4194.0,4881,0.141,,
28,2943.736,4851,4194.0,4851,0.135,,
29,3070.631,4793,4194.0,4793,0.125,,
30,3245.109,4734,4194.0,4734,0.114,,
31,3338.114,4699,4194.0,4699,0.107,,
32,3466.328,4691,4194.0,4691,0.106,,
33,3563.591,4664,4194.0,4664,0.101,,
34,3621.839,4603,4194.0,4603,0.089,,
35,3721.649,4593,4194.0,4593,0.087,,
36,3747.748,4571,4194.0,4571,0.082,,
37,3828.911,4536,4194.0,4536,0.075,,
38,3857.726,4513,4194.0,4513,0.071,,
39,3914.496,4487,4194.0,4487,0.065,,
40,3956.896,4489,4194.0,4487,0.065,,
41,3960.236,4449,4194.0,4449,0.057,,
42,4013.819,4439,4194.0,4439,0.055,,
43,4016.582,4409,4194.0,4409,0.049,,
44,4060.956,4387,4194.0,4387,0.044,,
45,4061.577,4367,4194.0,4367,0.04,,
46,4099.129,4368,4194.0,4367,0.04,,
47,4079.614,4372,4194.0,4367,0.04,,
48,4113.358,4352,4194.0,4352,0.036,,
49,4120.922,4343,4194.0,4343,0.034,,
50,4122.011,4334,4194.0,4334,0.032,,
51,4139.408,4332,4194.0,4332,0.032,,
52,4135.258,4338,4194.0,4332,0.032,,
53,4144.508,4319,4194.0,4319,0.029,,
54,4158.706,4331,4194.0,4319,0.029,,
55,4152.61,4318,4194.0,4318,0.029,,
56,4165.121,4319,4194.0,4318,0.029,,
57,4163.819,4325,4194.0,4318,0.029,,
58,4167.24,4322,4194.0,4318,0.029,,
59,4173.276,4317,4194.0,4317,0.028,,
60,4179.301,4304,4194.0,4304,0.026,,
61,4174.427,4326,4194.0,4304,0.026,,
62,4184.575,4314,4194.0,4304,0.026,,
63,4178.557,4310,4194.0,4304,0.026,,
64,4191.645,4310,4194.0,4304,0.026,,
65,4178.035,4312,4194.0,4304,0.026,,
66,4192.264,4329,4194.0,4304,0.026,,
67,4193.565,4299,4194.0,4299,0.024,,
68,4191.781,4306,4194.0,4299,0.024,,
69,4192.618,4296,4194.0,4296,0.024,,
70,4201.296,4290,4201.296,4290,0.021,,
71,4197.986,4294,4201.296,4290,0.021,,
72,4204.528,4307,4204.528,4290,0.02,,
73,4199.928,4295,4204.528,4290,0.02,,
74,4210.798,4304,4210.798,4290,0.018,,
75,4203.939,4306,4210.798,4290,0.018,,
76,4210.664,4291,4210.798,4290,0.018,,
77,4202.33,4297,4210.798,4290,0.018,,
78,4212.356,4282,4212.356,4282,0.016,,
79,4211.031,4361,4212.356,4282,0.016,,
80,4213.595,4293,4213.595,4282,0.016,,
81,4212.615,4335,4213.595,4282,0.016,,
82,4215.325,4331,4215.325,4282,0.016,,
83,4209.233,4291,4215.325,4282,0.016,,
84,4219.493,4324,4219.493,4282,0.015,,
85,4213.085,4295,4219.493,4282,0.015,,
86,4220.734,4299,4220.734,4282,0.014,,
87,4214.433,4359,4220.734,4282,0.014,,
88,4220.607,4303,4220.734,4282,0.014,,
89,4210.422,4283,4220.734,4282,0.014,,
90,4221.48,4300,4221.48,4282,0.014,,
91,4212.57,4299,4221.48,4282,0.014,,
92,4223.654,4336,4223.654,4282,0.014,,
93,4218.25,4342,4223.654,4282,0.014,,
94,4220.971,4320,4223.654,4282,0.014,,
95,4217.771,4302,4223.654,4282,0.014,,
96,4221.553,4341,4223.654,4282,0.014,,
97,4215.955,4319,4223.654,4282,0.014,,
98,4221.267,4329,4223.654,4282,0.014,,
99,4219.143,4291,4223.654,4282,0.014,,
100,4220.701,4310,4223.654,4282,0.014,,
101,4220.897,4337,4223.654,4282,0.014,,
102,4220.166,4321,4223.654,4282,0.014,,
103,4219.821,4332,4223.654,4282,0.014,,
104,4220.862,4308,4223.654,4282,0.014,,
105,4218.677,4311,4223.654,4282,0.014,,
106,4223.214,4298,4223.654,4282,0.014,,
107,4216.008,4337,4223.654,4282,0.014,,
108,4220.407,4341,4223.654,4282,0.014,,
109,4221.22,4309,4223.654,4282,0.014,,
110,4221.593,4306,4223.654,4282,0.014,,
111,4218.879,4343,4223.654,4282,0.014,,
112,4222.031,4304,4223.654,4282,0.014,,
113,4223.942,4328,4223.942,4282,0.014,,
114,4214.004,4362,4223.942,4282,0.014,,
