iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
20,-24,-15,-21,-24,-26,-24,-30,-28,-31,-15,-35,-30,-25,-29,-27,-21,-35,-24,-30,-24,-27,-24,-38,-28,-35,-20,-21,-20,-20,-21,-19,-20,-28,-15,-21,-17,-25,-29,-27,-16,-26,-34,-16,-21,-24,-17,-28,-20,-46,-30,-25,-36,-32,-24,-24,-20,-33,-28,-31,-18,-15,-15,-27,-40,-22,-16,-19,-20,-31,-24,-42,-29,-29,-28,-33,-24,-20,-33,-29,-32,-34,-15,-24,-24,-31,-20,-16,-20,-25,-32,-24,-27,-21,-21,-23,-26,-25,-37,-32,-35,-26,-30,-20,-28,-34,-18,-29,-26,-16,-26,-29,-26,-16,-28,-40,-27,-26,-21,-20,-25,-22,-44,-25,-36,-24,-22,-19,-32,-29,-22,-31,-24,-25,-21,-26,-22,-26,-31,-15,-29,-20,-24,-21,-18,-35,-26,-17,-31,-15,-27,-48,-22,-22,-21,-29,-27,-27,-21,-18,-20,-20,-25,-25,-23,-25,-34,-31,-15,-25,-21,-23,-25,-15,-20,-28,-28,-38,-19,-21,-50,-26,-35,-37,-23,-15,-30,-34,-26,-26,-28,-27,-34,-18,-28,-18,-18,-21,-28,-20,-23
21,-24,-15,-21,-24,-26,-29,-30,-28,-31,-15,-35,-30,-25,-29,-27,-26,-35,-24,-30,-24,-27,-24,-43,-28,-30,-20,-21,-20,-20,-21,-19,-20,-28,-15,-21,-17,-25,-29,-32,-16,-26,-29,-16,-21,-24,-17,-28,-20,-46,-30,-25,-36,-32,-24,-24,-20,-33,-33,-31,-18,-15,-15,-32,-40,-22,-16,-19,-20,-31,-24,-42,-29,-29,-28,-38,-24,-20,-33,-29,-32,-34,-20,-24,-24,-31,-20,-16,-20,-25,-32,-24,-27,-21,-21,-28,-26,-25,-37,-32,-35,-26,-30,-20,-28,-29,-18,-29,-26,-16,-26,-29,-26,-16,-28,-40,-27,-26,-21,-20,-30,-22,-44,-25,-36,-24,-22,-19,-32,-29,-22,-31,-24,-25,-21,-26,-27,-26,-31,-15,-29,-20,-24,-21,-18,-35,-26,-17,-31,-15,-27,-48,-22,-22,-21,-29,-27,-27,-21,-18,-20,-20,-25,-25,-23,-25,-34,-31,-15,-25,-21,-28,-25,-15,-20,-28,-28,-38,-19,-21,-45,-26,-35,-37,-23,-15,-30,-34,-26,-26,-28,-27,-34,-18,-28,-18,-18,-21,-28,-20,-23
22,-24,-15,-21,-24,-26,-29,-30,-28,-31,-15,-30,-30,-25,-29,-27,-26,-35,-24,-30,-24,-32,-29,-43,-28,-30,-20,-21,-20,-20,-21,-19,-20,-28,-15,-21,-17,-25,-34,-32,-16,-26,-34,-16,-21,-24,-17,-28,-20,-46,-30,-25,-36,-32,-24,-24,-20,-33,-33,-31,-18,-15,-15,-27,-40,-22,-16,-19,-20,-31,-24,-42,-29,-29,-28,-38,-24,-20,-38,-29,-32,-34,-15,-24,-24,-31,-20,-21,-20,-25,-32,-24,-32,-21,-21,-23,-26,-25,-37,-32,-35,-26,-30,-20,-28,-34,-18,-29,-26,-16,-26,-29,-26,-16,-28,-40,-27,-26,-21,-20,-30,-22,-49,-25,-36,-24,-22,-19,-32,-29,-22,-31,-24,-25,-21,-26,-27,-31,-31,-15,-29,-20,-24,-21,-18,-35,-26,-17,-31,-15,-27,-48,-22,-22,-21,-29,-27,-27,-21,-18,-20,-20,-25,-25,-23,-25,-34,-31,-15,-25,-21,-28,-25,-15,-20,-28,-28,-38,-19,-21,-50,-26,-35,-37,-23,-15,-30,-34,-26,-26,-28,-27,-34,-18,-28,-18,-18,-21,-28,-20,-23
23,-24,-15,-21,-24,-26,-29,-30,-28,-31,-15,-35,-30,-25,-29,-27,-26,-35,-24,-35,-24,-32,-29,-43,-28,-35,-25,-21,-20,-25,-26,-19,-20,-28,-15,-21,-17,-25,-34,-32,-16,-26,-34,-16,-21,-24,-17,-28,-20,-46,-30,-25,-36,-32,-24,-24,-20,-33,-33,-31,-18,-15,-15,-27,-40,-22,-16,-19,-20,-31,-24,-42,-29,-29,-28,-33,-24,-20,-38,-29,-32,-34,-20,-29,-24,-31,-20,-21,-20,-25,-32,-24,-32,-21,-21,-28,-26,-25,-37,-32,-35,-26,-30,-20,-28,-29,-18,-29,-26,-16,-26,-29,-26,-16,-28,-40,-27,-26,-21,-20,-25,-22,-49,-25,-36,-24,-22,-19,-37,-34,-22,-31,-24,-25,-21,-26,-27,-31,-31,-15,-29,-20,-24,-21,-18,-35,-26,-17,-31,-15,-27,-48,-22,-22,-21,-29,-27,-27,-21,-18,-20,-20,-25,-25,-23,-25,-34,-31,-15,-30,-21,-28,-25,-15,-20,-33,-28,-38,-19,-21,-50,-26,-35,-42,-23,-15,-30,-34,-26,-26,-28,-27,-34,-18,-28,-18,-18,-21,-28,-20,-23
24,-24,-15,-21,-24,-31,-29,-30,-28,-31,-15,-35,-30,-25,-29,-27,-26,-35,-24,-35,-24,-32,-29,-43,-28,-35,-25,-21,-20,-25,-26,-19,-20,-28,-15,-21,-17,-25,-34,-32,-16,-26,-34,-16,-21,-24,-17,-28,-20,-46,-30,-25,-36,-32,-24,-24,-20,-33,-33,-31,-18,-15,-15,-27,-40,-22,-16,-19,-20,-31,-24,-42,-29,-29,-28,-38,-24,-20,-38,-34,-32,-34,-20,-29,-24,-31,-20,-21,-20,-25,-32,-24,-32,-21,-21,-23,-26,-25,-37,-32,-35,-26,-30,-20,-28,-34,-18,-29,-26,-16,-26,-29,-31,-16,-28,-40,-27,-26,-21,-20,-30,-22,-49,-25,-36,-24,-27,-19,-37,-34,-22,-31,-24,-25,-21,-26,-27,-31,-31,-15,-29,-20,-24,-21,-18,-35,-26,-17,-31,-15,-27,-48,-22,-22,-21,-29,-27,-27,-21,-18,-20,-20,-25,-25,-23,-25,-34,-31,-15,-30,-21,-28,-25,-15,-20,-33,-28,-38,-19,-21,-50,-26,-40,-42,-23,-15,-35,-34,-26,-26,-28,-27,-34,-18,-28,-18,-18,-21,-28,-20,-23
25,-24,-15,-21,-24,-31,-29,-30,-28,-31,-15,-30,-30,-25,-29,-27,-26,-35,-24,-35,-24,-32,-29,-43,-28,-35,-25,-21,-20,-25,-26,-19,-25,-33,-15,-21,-17,-25,-34,-32,-16,-26,-34,-16,-21,-24,-17,-28,-20,-46,-30,-25,-36,-32,-24,-24,-20,-33,-33,-31,-18,-15,-15,-27,-40,-22,-16,-19,-20,-31,-24,-42,-29,-29,-28,-38,-24,-20,-38,-34,-32,-34,-20,-29,-24,-31,-20,-21,-20,-25,-32,-24,-32,-21,-21,-28,-26,-25,-37,-32,-35,-26,-30,-20,-33,-34,-18,-29,-26,-16,-26,-29,-31,-16,-28,-40,-27,-26,-21,-20,-30,-22,-49,-25,-36,-24,-27,-19,-37,-34,-22,-31,-24,-25,-21,-26,-27,-31,-31,-15,-29,-20,-24,-21,-18,-35,-26,-17,-36,-15,-27,-48,-22,-22,-21,-29,-27,-27,-21,-18,-20,-20,-30,-25,-23,-25,-34,-31,-15,-30,-21,-28,-25,-15,-20,-33,-28,-38,-19,-21,-50,-31,-40,-37,-23,-15,-35,-34,-26,-26,-28,-27,-34,-18,-28,-18,-18,-21,-28,-20,-23
26,-29,-15,-21,-24,-31,-29,-30,-28,-31,-15,-35,-30,-25,-29,-27,-26,-35,-24,-35,-24,-32,-29,-43,-28,-35,-25,-21,-20,-25,-26,-19,-25,-33,-15,-21,-17,-25,-34,-32,-16,-26,-34,-16,-21,-24,-22,-28,-20,-46,-30,-25,-36,-32,-24,-29,-20,-33,-33,-31,-18,-15,-15,-27,-40,-22,-16,-19,-25,-31,-24,-42,-29,-29,-28,-38,-24,-20,-38,-34,-32,-39,-20,-29,-24,-31,-20,-21,-20,-25,-32,-24,-32,-21,-21,-28,-26,-25,-37,-32,-40,-26,-30,-20,-33,-34,-18,-29,-26,-16,-26,-29,-31,-16,-28,-40,-27,-26,-21,-20,-25,-22,-49,-25,-36,-24,-27,-19,-37,-34,-27,-31,-24,-25,-21,-26,-27,-26,-31,-15,-29,-20,-24,-21,-18,-35,-26,-17,-36,-15,-27,-48,-22,-22,-21,-29,-27,-27,-21,-18,-20,-20,-30,-25,-23,-25,-34,-31,-15,-30,-21,-28,-25,-15,-20,-33,-28,-38,-19,-21,-50,-26,-40,-42,-23,-15,-35,-34,-26,-26,-28,-32,-39,-18,-28,-18,-18,-21,-28,-20,-23
27,-29,-15,-21,-24,-31,-29,-30,-28,-31,-15,-35,-30,-25,-29,-27,-26,-35,-24,-35,-24,-32,-29,-43,-33,-35,-25,-21,-20,-25,-26,-19,-25,-33,-15,-21,-17,-25,-34,-32,-16,-26,-34,-16,-21,-24,-22,-28,-20,-46,-30,-25,-36,-32,-24,-29,-20,-33,-33,-31,-18,-15,-15,-27,-40,-22,-16,-19,-25,-31,-24,-42,-29,-29,-28,-38,-24,-25,-38,-34,-32,-34,-20,-29,-24,-31,-20,-21,-20,-25,-32,-24,-32,-21,-21,-28,-26,-25,-37,-32,-35,-26,-30,-20,-33,-34,-18,-29,-26,-16,-26,-29,-31,-16,-28,-40,-27,-26,-21,-20,-30,-22,-49,-25,-36,-24,-27,-19,-37,-29,-27,-31,-24,-25,-21,-26,-27,-31,-31,-20,-29,-20,-24,-21,-18,-35,-26,-17,-36,-15,-27,-48,-22,-22,-21,-29,-27,-27,-21,-18,-20,-20,-30,-25,-28,-25,-34,-31,-15,-30,-21,-28,-25,-15,-20,-33,-28,-38,-19,-21,-50,-31,-40,-42,-23,-15,-35,-34,-26,-26,-28,-32,-39,-18,-28,-18,-18,-21,-33,-20,-23
28,-29,-15,-21,-24,-31,-29,-30,-33,-36,-15,-35,-30,-25,-29,-27,-26,-35,-24,-35,-24,-32,-29,-43,-33,-35,-20,-21,-20,-25,-26,-19,-25,-33,-15,-21,-17,-25,-34,-32,-16,-26,-34,-16,-21,-24,-22,-28,-20,-46,-30,-25,-36,-32,-24,-29,-20,-33,-33,-31,-18,-15,-15,-27,-40,-22,-16,-19,-25,-31,-24,-42,-29,-29,-28,-33,-24,-25,-38,-34,-32,-39,-20,-29,-24,-31,-20,-21,-20,-25,-32,-24,-32,-21,-21,-28,-26,-25,-37,-32,-40,-26,-30,-20,-33,-34,-18,-29,-26,-16,-26,-29,-31,-16,-28,-40,-27,-26,-21,-20,-25,-22,-49,-25,-36,-24,-27,-19,-37,-34,-27,-31,-24,-30,-21,-26,-27,-31,-31,-20,-29,-20,-24,-21,-18,-35,-26,-17,-36,-15,-27,-48,-22,-22,-21,-29,-27,-27,-21,-18,-20,-20,-30,-25,-28,-25,-34,-31,-15,-30,-21,-28,-25,-15,-20,-33,-28,-38,-19,-26,-45,-31,-40,-42,-23,-15,-35,-34,-26,-26,-28,-32,-39,-18,-28,-18,-18,-21,-33,-20,-23
29,-29,-15,-21,-24,-31,-29,-30,-33,-36,-15,-35,-30,-25,-29,-27,-26,-35,-29,-35,-24,-32,-29,-43,-33,-35,-25,-21,-20,-25,-26,-19,-25,-33,-15,-21,-17,-25,-34,-32,-16,-26,-34,-16,-21,-24,-22,-28,-20,-46,-30,-25,-36,-32,-24,-29,-20,-33,-33,-31,-23,-15,-15,-27,-40,-22,-16,-19,-25,-31,-24,-42,-29,-29,-28,-38,-24,-25,-38,-34,-32,-39,-20,-29,-24,-31,-20,-21,-20,-25,-32,-24,-32,-21,-21,-28,-26,-25,-37,-32,-40,-26,-30,-20,-33,-34,-18,-29,-26,-16,-26,-29,-31,-16,-28,-40,-27,-26,-21,-20,-25,-22,-49,-25,-36,-24,-27,-24,-37,-34,-27,-31,-24,-30,-21,-26,-27,-31,-31,-20,-29,-20,-24,-21,-18,-35,-26,-17,-36,-15,-27,-48,-22,-22,-21,-29,-27,-27,-21,-18,-20,-20,-30,-25,-28,-25,-34,-31,-15,-30,-21,-28,-25,-15,-20,-33,-28,-38,-19,-21,-50,-31,-40,-42,-23,-15,-35,-34,-26,-26,-28,-32,-39,-18,-28,-18,-18,-21,-33,-20,-23
30,-29,-15,-21,-24,-31,-29,-30,-28,-36,-15,-35,-30,-25,-29,-27,-26,-35,-24,-35,-24,-32,-29,-43,-33,-35,-25,-21,-20,-25,-26,-19,-25,-33,-15,-21,-17,-25,-34,-37,-16,-26,-34,-16,-21,-24,-22,-28,-20,-46,-30,-25,-41,-32,-24,-29,-25,-33,-33,-31,-23,-15,-15,-27,-40,-22,-16,-19,-25,-31,-24,-42,-29,-29,-28,-38,-24,-25,-38,-34,-32,-39,-20,-29,-24,-31,-20,-21,-20,-25,-32,-24,-32,-21,-21,-28,-31,-25,-37,-32,-40,-26,-30,-20,-33,-34,-18,-29,-26,-16,-26,-29,-31,-16,-28,-40,-27,-26,-21,-20,-25,-22,-49,-25,-36,-24,-27,-24,-37,-34,-27,-31,-24,-30,-21,-26,-27,-31,-36,-20,-29,-20,-24,-21,-18,-35,-26,-17,-36,-15,-27,-48,-22,-22,-21,-29,-27,-27,-21,-18,-25,-20,-30,-25,-28,-25,-34,-31,-15,-30,-21,-28,-25,-15,-20,-33,-28,-43,-19,-21,-50,-31,-40,-42,-23,-15,-35,-34,-26,-26,-28,-32,-39,-18,-28,-18,-18,-21,-33,-20,-23
31,-29,-15,-21,-24,-31,-29,-30,-28,-36,-15,-35,-30,-25,-29,-27,-31,-35,-24,-35,-24,-32,-29,-43,-33,-35,-25,-21,-20,-25,-26,-19,-25,-33,-15,-21,-17,-25,-34,-37,-16,-26,-34,-16,-21,-24,-22,-28,-20,-46,-30,-25,-41,-32,-24,-29,-25,-33,-33,-31,-23,-15,-15,-27,-45,-22,-16,-19,-25,-31,-24,-42,-29,-29,-28,-38,-24,-25,-38,-34,-32,-39,-20,-29,-24,-31,-20,-21,-20,-25,-37,-24,-32,-26,-21,-28,-31,-25,-37,-32,-40,-26,-30,-20,-33,-34,-18,-29,-26,-16,-26,-29,-31,-16,-28,-40,-27,-26,-21,-20,-25,-22,-49,-25,-36,-24,-27,-24,-37,-34,-27,-31,-24,-30,-21,-26,-27,-31,-36,-20,-29,-20,-29,-21,-18,-35,-26,-17,-36,-15,-27,-48,-22,-22,-21,-29,-27,-27,-21,-18,-25,-20,-30,-25,-28,-25,-34,-31,-15,-30,-21,-28,-25,-15,-20,-33,-28,-38,-19,-21,-50,-31,-40,-42,-23,-15,-35,-34,-26,-26,-28,-32,-39,-18,-28,-18,-18,-21,-33,-20,-23
32,-29,-15,-21,-24,-31,-29,-30,-28,-36,-15,-35,-30,-25,-29,-27,-31,-35,-24,-35,-24,-32,-29,-43,-33,-35,-25,-21,-20,-25,-26,-19,-25,-33,-15,-21,-17,-25,-34,-37,-16,-26,-34,-16,-21,-24,-22,-28,-20,-46,-30,-25,-41,-32,-24,-29,-25,-33,-33,-31,-23,-15,-15,-33,-45,-22,-16,-19,-25,-31,-24,-42,-29,-35,-28,-38,-24,-25,-38,-34,-32,-39,-20,-29,-24,-31,-20,-21,-20,-25,-37,-24,-32,-20,-21,-28,-31,-25,-37,-32,-40,-26,-30,-20,-33,-34,-18,-29,-26,-16,-26,-29,-31,-16,-28,-40,-27,-26,-21,-20,-25,-22,-49,-25,-36,-24,-27,-24,-37,-34,-27,-31,-24,-30,-21,-26,-27,-31,-36,-20,-29,-20,-29,-21,-18,-35,-26,-17,-36,-15,-27,-48,-22,-22,-21,-29,-33,-27,-21,-18,-25,-20,-30,-25,-28,-25,-34,-31,-15,-30,-21,-28,-25,-15,-20,-33,-28,-38,-19,-21,-50,-31,-40,-42,-23,-15,-35,-34,-26,-26,-28,-32,-39,-18,-28,-18,-18,-21,-33,-20,-23
33,-29,-15,-21,-24,-31,-29,-30,-28,-36,-15,-35,-30,-25,-29,-27,-31,-35,-24,-35,-24,-32,-29,-43,-33,-35,-25,-21,-20,-25,-26,-19,-25,-33,-15,-21,-17,-25,-34,-37,-16,-26,-34,-16,-21,-24,-22,-28,-20,-46,-30,-25,-41,-32,-24,-29,-25,-33,-33,-31,-23,-15,-15,-33,-45,-22,-16,-19,-25,-31,-24,-42,-29,-35,-28,-38,-24,-25,-38,-34,-32,-39,-20,-29,-24,-31,-20,-21,-20,-25,-37,-24,-32,-27,-21,-28,-31,-25,-37,-32,-40,-26,-30,-20,-33,-34,-18,-29,-26,-16,-26,-29,-31,-16,-28,-40,-27,-26,-21,-20,-25,-22,-49,-25,-36,-31,-27,-24,-37,-34,-27,-31,-24,-30,-21,-26,-27,-31,-36,-20,-29,-20,-29,-21,-18,-35,-26,-17,-36,-15,-27,-48,-22,-22,-21,-29,-33,-27,-21,-18,-25,-20,-30,-25,-28,-25,-34,-31,-15,-30,-21,-28,-25,-15,-20,-33,-28,-38,-19,-21,-50,-31,-40,-42,-23,-15,-35,-34,-26,-26,-28,-32,-39,-18,-28,-18,-18,-21,-33,-20,-23
34,-29,-15,-21,-32,-31,-29,-30,-28,-36,-15,-35,-30,-25,-29,-27,-31,-35,-24,-35,-24,-32,-29,-43,-33,-35,-25,-21,-20,-25,-26,-19,-25,-33,-15,-21,-17,-25,-34,-37,-16,-26,-34,-16,-21,-24,-22,-28,-20,-46,-30,-25,-41,-32,-24,-29,-25,-33,-33,-31,-23,-15,-15,-33,-45,-22,-16,-19,-25,-31,-24,-42,-29,-35,-28,-38,-24,-25,-38,-34,-32,-39,-20,-29,-24,-31,-20,-21,-20,-25,-37,-24,-32,-27,-21,-28,-31,-25,-37,-32,-40,-26,-30,-20,-33,-34,-18,-29,-26,-16,-26,-29,-31,-16,-28,-40,-27,-26,-21,-20,-25,-22,-49,-25,-36,-31,-27,-24,-37,-34,-27,-39,-24,-30,-21,-26,-27,-31,-36,-20,-29,-20,-29,-21,-18,-35,-26,-17,-36,-15,-27,-48,-22,-22,-21,-29,-33,-27,-21,-18,-25,-20,-30,-25,-28,-25,-34,-31,-15,-30,-21,-28,-25,-15,-20,-33,-28,-38,-19,-21,-50,-31,-40,-42,-23,-15,-35,-34,-26,-26,-28,-32,-39,-18,-28,-18,-18,-21,-33,-20,-23
35,-29,-15,-21,-32,-31,-29,-30,-28,-36,-15,-35,-30,-25,-29,-27,-31,-35,-24,-35,-24,-32,-29,-43,-33,-35,-25,-21,-20,-25,-26,-19,-25,-33,-15,-21,-17,-25,-34,-37,-16,-26,-34,-16,-21,-24,-22,-28,-20,-46,-30,-25,-41,-32,-24,-29,-25,-33,-33,-31,-23,-15,-15,-33,-45,-22,-16,-19,-25,-31,-24,-42,-38,-35,-28,-38,-24,-25,-38,-34,-32,-39,-20,-29,-24,-31,-20,-21,-20,-25,-37,-24,-32,-27,-21,-28,-31,-25,-37,-32,-40,-26,-30,-20,-33,-34,-18,-29,-26,-16,-26,-29,-31,-16,-28,-40,-27,-26,-21,-20,-25,-31,-49,-25,-36,-31,-27,-24,-37,-34,-27,-39,-24,-30,-21,-26,-27,-31,-36,-20,-29,-20,-29,-21,-18,-35,-26,-17,-36,-15,-27,-48,-22,-22,-21,-29,-33,-27,-21,-18,-25,-20,-30,-25,-28,-25,-34,-31,-15,-30,-21,-28,-25,-15,-20,-33,-28,-38,-19,-21,-50,-31,-40,-42,-23,-15,-35,-34,-26,-26,-28,-32,-39,-18,-28,-18,-18,-21,-33,-20,-23
36,-29,-15,-21,-32,-31,-29,-30,-28,-36,-15,-35,-30,-25,-29,-27,-31,-35,-24,-35,-24,-32,-29,-43,-33,-35,-25,-21,-20,-25,-26,-19,-25,-33,-15,-21,-17,-25,-34,-37,-16,-26,-34,-16,-21,-24,-22,-28,-20,-46,-30,-25,-41,-32,-24,-29,-25,-33,-33,-31,-23,-15,-15,-33,-45,-22,-16,-19,-25,-31,-24,-42,-38,-35,-28,-38,-24,-25,-38,-34,-32,-39,-20,-29,-24,-31,-20,-21,-20,-25,-37,-24,-32,-27,-21,-28,-31,-35,-37,-32,-40,-26,-30,-20,-33,-34,-18,-29,-26,-16,-26,-29,-31,-16,-28,-40,-27,-26,-21,-20,-25,-31,-49,-25,-36,-31,-27,-24,-37,-34,-27,-39,-24,-30,-31,-26,-27,-31,-36,-20,-29,-20,-29,-21,-18,-35,-26,-17,-36,-15,-27,-48,-22,-22,-21,-29,-33,-27,-21,-18,-25,-20,-30,-25,-28,-25,-34,-31,-15,-30,-21,-28,-25,-15,-20,-33,-28,-38,-19,-21,-50,-31,-40,-42,-23,-15,-35,-34,-26,-26,-28,-32,-39,-18,-28,-18,-18,-21,-33,-20,-23
37,-29,-15,-21,-32,-31,-29,-30,-28,-36,-15,-35,-30,-25,-29,-27,-31,-35,-24,-35,-24,-32,-29,-43,-33,-35,-25,-21,-20,-25,-26,-19,-25,-33,-15,-21,-17,-25,-34,-37,-16,-26,-34,-16,-21,-24,-22,-28,-20,-46,-30,-25,-41,-32,-24,-29,-25,-33,-33,-31,-23,-15,-15,-33,-45,-22,-16,-19,-25,-31,-24,-42,-38,-35,-28,-38,-24,-25,-38,-34,-32,-39,-20,-29,-24,-31,-20,-21,-20,-25,-37,-24,-32,-27,-21,-28,-31,-35,-37,-32,-40,-26,-30,-20,-33,-34,-18,-29,-26,-16,-26,-29,-31,-16,-28,-40,-27,-26,-21,-20,-25,-31,-49,-25,-36,-31,-27,-24,-37,-34,-27,-39,-24,-30,-31,-26,-27,-31,-36,-20,-29,-20,-29,-32,-18,-35,-26,-17,-36,-15,-27,-48,-22,-22,-21,-29,-33,-27,-21,-18,-25,-20,-30,-25,-28,-25,-34,-31,-15,-30,-21,-28,-25,-15,-20,-33,-28,-38,-19,-21,-50,-31,-40,-42,-23,-15,-35,-34,-26,-26,-28,-32,-39,-18,-28,-18,-18,-21,-33,-31,-23
38,-29,-15,-21,-32,-31,-29,-30,-28,-36,-15,-35,-30,-25,-29,-27,-31,-35,-24,-35,-24,-32,-29,-43,-33,-35,-25,-21,-20,-25,-26,-19,-25,-33,-15,-21,-17,-25,-34,-37,-16,-26,-34,-16,-21,-24,-22,-28,-20,-46,-30,-25,-41,-32,-24,-29,-25,-33,-33,-31,-23,-15,-15,-33,-45,-22,-16,-19,-25,-31,-24,-42,-38,-35,-28,-38,-24,-25,-38,-34,-32,-39,-20,-29,-24,-31,-20,-21,-20,-25,-37,-24,-32,-27,-21,-28,-31,-35,-37,-32,-40,-26,-30,-20,-33,-34,-18,-29,-26,-16,-26,-29,-31,-16,-28,-40,-27,-26,-21,-20,-25,-31,-49,-25,-36,-31,-27,-24,-37,-34,-27,-39,-24,-30,-31,-26,-27,-31,-36,-20,-29,-20,-29,-32,-18,-47,-26,-17,-36,-15,-27,-48,-22,-22,-21,-29,-33,-27,-21,-18,-25,-20,-30,-25,-28,-25,-34,-31,-15,-30,-21,-28,-25,-15,-20,-33,-28,-38,-19,-21,-50,-31,-40,-42,-23,-15,-35,-34,-26,-26,-28,-32,-39,-18,-28,-30,-18,-21,-33,-31,-23
39,-29,-15,-21,-32,-31,-29,-30,-28,-36,-15,-35,-30,-25,-29,-40,-31,-35,-24,-35,-24,-32,-29,-43,-33,-35,-25,-21,-20,-25,-26,-19,-25,-33,-15,-21,-17,-25,-34,-37,-16,-26,-34,-16,-21,-24,-22,-28,-20,-46,-30,-25,-41,-32,-24,-29,-25,-33,-33,-31,-23,-15,-15,-33,-45,-22,-16,-19,-25,-31,-24,-42,-38,-35,-28,-38,-24,-25,-38,-34,-32,-39,-20,-29,-24,-31,-33,-21,-20,-25,-37,-24,-32,-27,-21,-28,-31,-35,-37,-32,-40,-26,-30,-20,-33,-34,-18,-29,-26,-16,-26,-29,-31,-16,-28,-40,-27,-26,-21,-20,-25,-31,-49,-25,-36,-31,-27,-24,-37,-34,-27,-39,-24,-30,-31,-26,-27,-31,-36,-20,-29,-20,-29,-32,-18,-47,-26,-17,-36,-15,-27,-48,-22,-22,-21,-29,-33,-27,-21,-18,-25,-20,-30,-25,-28,-25,-34,-31,-15,-30,-21,-28,-25,-15,-20,-33,-28,-38,-19,-21,-50,-31,-40,-42,-23,-15,-35,-34,-26,-26,-28,-32,-39,-18,-28,-30,-18,-21,-33,-31,-23
40,-29,-15,-21,-32,-31,-29,-30,-28,-36,-15,-35,-30,-25,-29,-40,-31,-35,-24,-35,-24,-32,-29,-43,-33,-35,-25,-21,-20,-25,-26,-19,-25,-33,-15,-21,-17,-25,-34,-37,-16,-26,-34,-16,-21,-24,-22,-28,-20,-46,-30,-25,-41,-32,-24,-29,-25,-33,-33,-31,-23,-15,-15,-33,-45,-22,-16,-19,-25,-31,-24,-42,-38,-35,-28,-38,-24,-25,-38,-34,-32,-39,-20,-29,-24,-31,-33,-21,-20,-25,-37,-24,-32,-27,-21,-28,-31,-35,-37,-32,-40,-26,-30,-20,-33,-34,-18,-29,-26,-16,-26,-29,-31,-16,-28,-40,-27,-26,-21,-34,-25,-31,-49,-25,-36,-31,-27,-24,-37,-34,-27,-39,-24,-30,-31,-26,-27,-31,-36,-20,-29,-20,-29,-32,-18,-47,-26,-17,-36,-15,-27,-48,-22,-22,-21,-29,-33,-27,-21,-18,-25,-20,-30,-25,-28,-25,-34,-31,-15,-30,-21,-28,-25,-15,-20,-33,-28,-38,-19,-21,-50,-31,-40,-42,-23,-15,-35,-48,-26,-26,-28,-32,-39,-18,-28,-30,-18,-21,-33,-31,-23
41,-29,-15,-21,-32,-31,-29,-30,-28,-36,-15,-35,-30,-25,-29,-40,-31,-35,-24,-35,-24,-32,-29,-43,-33,-35,-25,-21,-20,-25,-26,-19,-25,-33,-15,-21,-17,-25,-34,-37,-16,-26,-34,-16,-21,-24,-22,-28,-20,-46,-30,-25,-41,-32,-24,-29,-25,-33,-33,-31,-23,-15,-15,-33,-45,-22,-16,-19,-25,-31,-24,-42,-38,-35,-28,-38,-24,-25,-38,-34,-32,-39,-20,-29,-24,-31,-33,-21,-20,-25,-37,-24,-32,-27,-21,-28,-31,-35,-37,-32,-40,-26,-30,-20,-33,-34,-18,-29,-26,-16,-26,-29,-31,-16,-28,-40,-27,-26,-21,-34,-25,-31,-49,-25,-36,-31,-27,-24,-37,-34,-27,-39,-24,-30,-16,-26,-27,-31,-36,-20,-29,-20,-29,-32,-18,-47,-26,-17,-36,-15,-27,-48,-22,-22,-21,-29,-33,-27,-21,-18,-25,-20,-30,-25,-28,-25,-34,-31,-15,-30,-21,-28,-25,-15,-20,-48,-28,-38,-19,-21,-50,-31,-40,-42,-23,-15,-35,-48,-26,-26,-28,-32,-39,-18,-43,-30,-18,-21,-33,-31,-23
