iteration,local_LB,local_UB,LB,UB,gap,un_served,repeat_served
0,3168.0,14365,3168.0,100000,0.968,_20_23_37_38_52_72_78_91_99_103_104_114_117_127_128_136_161_165_171_174_182_190_193,
1,3159.0,14854,3168.0,14854,0.787,_8_32_40_43_48_50_73_77_88_89_95_97_101_121_122_129_141_150_154_159_164_170_175_197,
2,3124.0,15838,3168.0,14854,0.787,_6_15_17_21_28_29_68_80_82_85_94_100_107_110_113_116_139_145_147_153_176_179_183_185_188_191,
3,3129.0,15881,3168.0,14854,0.787,_5_14_19_26_41_53_54_55_57_74_93_119_124_125_130_132_134_135_151_155_157_163_178_181_186_189,
4,3133.0,16785,3168.0,14854,0.787,_7_20_24_25_37_44_45_47_51_52_63_67_71_76_87_90_92_104_111_115_120_133_137_142_144_156_187_198,
5,3158.0,16792,3168.0,14854,0.787,_2_3_11_22_34_38_49_64_66_75_77_79_81_83_86_97_114_123_126_136_149_152_161_165_167_171_182_197,
6,3188.0,19698,3188.0,14854,0.785,_13_18_30_32_42_59_61_65_69_72_91_95_99_106_109_121_122_127_128_138_140_146_148_160_168_169_172_173_177_184_193_195_196_199,
7,3238.0,13437,3238.0,13437,0.759,_9_39_40_48_73_78_88_89_103_107_116_118_141_145_150_154_159_166_174_175_192,
8,3261.0,13371,3261.0,13371,0.756,_0_15_16_17_23_35_46_56_70_74_80_94_110_125_139_162_170_176_179_185_190,
9,3270.0,13467,3270.0,13371,0.755,_8_28_37_41_55_58_85_98_100_101_104_105_112_135_143_161_164_165_188_189_194,
10,3279.0,12977,3279.0,12977,0.747,_5_20_21_25_27_33_43_52_57_60_80_82_84_96_102_130_131_158_163_181,
11,3300.0,11052,3300.0,11052,0.701,_22_38_51_67_71_103_108_120_133_134_136_137_147_178_180_197,
12,3307.0,9612,3307.0,9612,0.656,_31_54_63_76_78_95_114_124_155_171_174_190_191,
13,3307.0,9203,3307.0,9203,0.641,_8_19_23_33_34_52_77_91_128_132_142_157,
14,3310.0,9116,3310.0,9116,0.637,_16_32_72_75_144_150_153_164_165_182_186_193,
15,3324.0,8208,3324.0,8208,0.595,_3_6_14_44_88_89_99_123_175_187,
16,3326.0,7285,3326.0,7285,0.543,_11_26_68_83_93_117_188_198,
17,3343.0,7279,3343.0,7279,0.541,_24_56_97_110_123_139_151_183,
18,3352.0,7728,3352.0,7279,0.539,_11_47_73_79_115_116_141_145_154,
19,3360.0,7228,3360.0,7228,0.535,_24_40_64_70_104_156_179_189,
20,3366.0,7261,3366.0,7228,0.534,_38_57_74_81_94_119_135_170,
21,3370.0,6773,3370.0,6773,0.502,_37_41_86_104_121_136_179,
22,3362.0,8684,3370.0,6773,0.502,_25_28_29_81_82_94_127_128_168_174_182,
23,3365.0,6765,3370.0,6765,0.502,_4_78_104_111_125_181_185,
24,3365.0,5832,3370.0,5832,0.422,_32_94_103_147_161,
25,3362.0,6301,3370.0,5832,0.422,_67_80_99_129_182_190,
26,3357.0,4950,3370.0,4950,0.319,_138_163_197,
27,3367.0,5373,3370.0,4950,0.319,_99_128_132_178,
28,3353.0,5822,3370.0,4950,0.319,_17_25_74_126_179,
29,3351.0,5344,3370.0,4950,0.319,_95_137_159_176,
30,3352.0,5352,3370.0,4950,0.319,_15_63_89_141,
31,3349.0,4877,3370.0,4877,0.309,_62_72_155,
32,3353.0,4435,3370.0,4435,0.24,_92_124,
33,3355.0,4423,3370.0,4423,0.238,_3_130,
34,3356.0,4427,3370.0,4423,0.238,_71_120,
35,3358.0,4432,3370.0,4423,0.238,_96_133,
36,3346.0,4442,3370.0,4423,0.238,_142_198,
37,3346.0,4426,3370.0,4423,0.238,_144_194,
38,3337.0,4432,3370.0,4423,0.238,_14_85,
39,3327.0,4425,3370.0,4423,0.238,_118_186,
40,3314.0,4437,3370.0,4423,0.238,_174_193,
41,3295.0,3984,3370.0,3984,0.154,_37,
42,3276.0,3533,3370.0,3533,0.046,,
43,3270.0,4519,3370.0,3533,0.046,_193_195,
44,3352.0,4985,3370.0,3533,0.046,_164_176_188,
45,3399.0,4915,3399.0,3533,0.038,_103_133_177,
46,3415.0,5365,3415.0,3533,0.033,_90_98_154_178,
47,3408.0,4440,3415.0,3533,0.033,_110_152,
48,3409.0,4904,3415.0,3533,0.033,_43_104_149,
49,3407.0,4407,3415.0,3533,0.033,_77_98,
50,3406.0,3939,3415.0,3533,0.033,_150,
51,3384.0,4452,3415.0,3533,0.033,_83_139,
52,3387.0,3964,3415.0,3533,0.033,_85,
53,3359.0,4021,3415.0,3533,0.033,_104,
54,3349.0,3967,3415.0,3533,0.033,_157,
55,3350.0,3939,3415.0,3533,0.033,_114,
56,3335.0,3951,3415.0,3533,0.033,_32,
57,3335.0,4437,3415.0,3533,0.033,_19_192,
58,3324.0,3980,3415.0,3533,0.033,_148,
59,3329.0,3977,3415.0,3533,0.033,_102,
60,3323.0,3972,3415.0,3533,0.033,_162,
61,3306.0,3972,3415.0,3533,0.033,_36,
62,3306.0,3964,3415.0,3533,0.033,_41,
63,3283.0,3508,3415.0,3508,0.027,,
64,3268.0,3591,3415.0,3508,0.027,,
65,3339.0,3590,3415.0,3508,0.027,,
66,3382.0,3530,3415.0,3508,0.027,,
67,3404.0,3486,3415.0,3486,0.02,,
68,3420.0,3506,3420.0,3486,0.019,,
69,3432.0,3511,3432.0,3486,0.015,,
70,3436.0,3990,3436.0,3486,0.014,_165,
71,3442.0,3490,3442.0,3486,0.013,,
72,3442.0,3480,3442.0,3480,0.011,,
73,3441.0,3475,3442.0,3475,0.009,,
Running time: 8.68 sec
