iteration,local_LB,local_UB,LB,UB,gap,un_served,repeat_served
0,1738.0,12889,1738.0,12889,0.865,_77_78_79_80_81_82_83_84_85_86_87_88_89_90_91_92_93_94_95_96_97_98_99,
1,-2489.05,2891,1738.0,2891,0.399,,
2,-1504.187,2889,1738.0,2889,0.398,,
3,-763.97,2838,1738.0,2838,0.388,,
4,-373.732,2815,1738.0,2815,0.383,,
5,-58.024,2824,1738.0,2815,0.383,,
6,126.504,2813,1738.0,2813,0.382,,
7,296.8,2758,1738.0,2758,0.37,,
8,418.881,2760,1738.0,2758,0.37,,
9,620.764,2701,1738.0,2701,0.357,,
10,728.592,2670,1738.0,2670,0.349,,
11,889.92,2577,1738.0,2577,0.326,,
12,1025.008,2568,1738.0,2568,0.323,,
13,1053.518,2550,1738.0,2550,0.318,,
14,1203.717,2552,1738.0,2550,0.318,,
15,1285.573,2436,1738.0,2436,0.287,,
16,1338.953,2405,1738.0,2405,0.277,,
17,1428.09,2427,1738.0,2405,0.277,,
18,1403.249,2382,1738.0,2382,0.27,,
19,1547.463,2299,1738.0,2299,0.244,,
20,1559.41,2318,1738.0,2299,0.244,,
21,1606.912,2285,1738.0,2285,0.239,,
22,1611.517,2279,1738.0,2279,0.237,,
23,1646.269,2263,1738.0,2263,0.232,,
24,1660.339,2176,1738.0,2176,0.201,,
25,1730.682,2165,1738.0,2165,0.197,,
26,1696.376,2161,1738.0,2161,0.196,,
27,1776.822,2129,1776.822,2129,0.165,,
28,1747.696,2111,1776.822,2111,0.158,,
29,1804.597,2095,1804.597,2095,0.139,,
30,1763.943,2101,1804.597,2095,0.139,,
31,1820.257,2075,1820.257,2075,0.123,,
32,1816.272,2062,1820.257,2062,0.117,,
33,1813.253,2099,1820.257,2062,0.117,,
34,1843.012,2054,1843.012,2054,0.103,,
35,1829.588,2095,1843.012,2054,0.103,,
36,1853.427,2092,1853.427,2054,0.098,,
37,1847.274,2011,1853.427,2011,0.078,,
38,1872.429,2048,1872.429,2011,0.069,,
39,1863.322,2035,1872.429,2011,0.069,,
40,1884.603,2047,1884.603,2011,0.063,,
41,1863.401,2016,1884.603,2011,0.063,,
42,1885.571,2016,1885.571,2011,0.062,,
43,1880.265,1986,1885.571,1986,0.051,,
44,1899.272,2015,1899.272,1986,0.044,,
45,1893.287,2011,1899.272,1986,0.044,,
46,1897.201,2031,1899.272,1986,0.044,,
47,1894.811,2042,1899.272,1986,0.044,,
48,1901.147,1999,1901.147,1986,0.043,,
49,1894.728,1988,1901.147,1986,0.043,,
50,1896.657,1999,1901.147,1986,0.043,,
51,1909.794,1960,1909.794,1960,0.026,,
52,1910.669,1996,1910.669,1960,0.025,,
53,1907.985,2012,1910.669,1960,0.025,,
54,1910.59,1999,1910.669,1960,0.025,,
55,1909.035,2032,1910.669,1960,0.025,,
56,1907.088,2023,1910.669,1960,0.025,,
57,1916.229,2003,1916.229,1960,0.022,,
58,1909.985,1975,1916.229,1960,0.022,,
59,1908.96,1945,1916.229,1945,0.015,,
60,1922.736,2006,1922.736,1945,0.011,,
61,1921.081,1979,1922.736,1945,0.011,,
62,1921.186,2020,1922.736,1945,0.011,,
63,1920.425,1967,1922.736,1945,0.011,,
64,1920.096,1994,1922.736,1945,0.011,,
65,1919.139,1963,1922.736,1945,0.011,,
66,1915.597,1959,1922.736,1945,0.011,,
67,1922.433,1975,1922.736,1945,0.011,,
68,1918.754,1996,1922.736,1945,0.011,,
69,1921.801,1991,1922.736,1945,0.011,,
70,1918.391,1984,1922.736,1945,0.011,,
71,1923.808,1977,1923.808,1945,0.011,,
72,1921.766,1971,1923.808,1945,0.011,,
73,1924.417,1959,1924.417,1945,0.011,,
74,1917.195,1998,1924.417,1945,0.011,,
75,1921.765,1991,1924.417,1945,0.011,,
76,1921.729,1953,1924.417,1945,0.011,,
77,1923.294,1997,1924.417,1945,0.011,,
78,1918.638,1996,1924.417,1945,0.011,,
79,1920.284,1977,1924.417,1945,0.011,,
80,1920.524,1976,1924.417,1945,0.011,,
81,1919.647,2002,1924.417,1945,0.011,,
82,1920.563,1976,1924.417,1945,0.011,,
83,1923.455,1951,1924.417,1945,0.011,,
84,1919.567,2018,1924.417,1945,0.011,,
85,1923.009,1951,1924.417,1945,0.011,,
86,1921.266,1991,1924.417,1945,0.011,,
87,1921.847,1996,1924.417,1945,0.011,,
88,1922.818,1960,1924.417,1945,0.011,,
89,1920.456,1953,1924.417,1945,0.011,,
90,1922.839,2013,1924.417,1945,0.011,,
91,1920.956,1951,1924.417,1945,0.011,,
92,1921.531,1965,1924.417,1945,0.011,,
93,1919.543,2008,1924.417,1945,0.011,,
94,1924.288,1952,1924.417,1945,0.011,,
95,1921.973,2026,1924.417,1945,0.011,,
96,1920.265,1987,1924.417,1945,0.011,,
97,1923.973,1982,1924.417,1945,0.011,,
98,1917.275,2015,1924.417,1945,0.011,,
99,1921.981,2454,1924.417,1945,0.011,_94,
100,1918.969,1982,1924.417,1945,0.011,,
101,1921.391,1940,1924.417,1940,0.008,,
Running time: 32.79 sec
