iteration,local_LB,local_UB,LB,UB,gap,un_served,repeat_served
0,1383.0,5907,1383.0,5907,0.766,_89_91_92_94_95_96_97_98_99,
1,-775.28,2016,1383.0,2016,0.314,,
2,-242.812,1977,1383.0,1977,0.3,,
3,84.872,1975,1383.0,1975,0.3,,
4,303.637,1919,1383.0,1919,0.279,,
5,475.507,1896,1383.0,1896,0.271,,
6,583.786,1844,1383.0,1844,0.25,,
7,696.05,1809,1383.0,1809,0.235,,
8,805.637,1780,1383.0,1780,0.223,,
9,896.581,1699,1383.0,1699,0.186,,
10,989.832,1694,1383.0,1694,0.184,,
11,988.136,1639,1383.0,1639,0.156,,
12,1076.825,1632,1383.0,1632,0.153,,
13,1083.21,1641,1383.0,1632,0.153,,
14,1127.257,1579,1383.0,1579,0.124,,
15,1157.235,1548,1383.0,1548,0.107,,
16,1186.767,1566,1383.0,1548,0.107,,
17,1182.419,1546,1383.0,1546,0.105,,
18,1223.352,1532,1383.0,1532,0.097,,
19,1219.693,1524,1383.0,1524,0.093,,
20,1258.178,1533,1383.0,1524,0.093,,
21,1244.855,1507,1383.0,1507,0.082,,
22,1280.838,1490,1383.0,1490,0.072,,
23,1271.822,1512,1383.0,1490,0.072,,
24,1297.565,1494,1383.0,1490,0.072,,
25,1293.046,1507,1383.0,1490,0.072,,
26,1305.858,1484,1383.0,1484,0.068,,
27,1313.548,1491,1383.0,1484,0.068,,
28,1316.787,1480,1383.0,1480,0.066,,
29,1329.315,1492,1383.0,1480,0.066,,
30,1326.669,1456,1383.0,1456,0.05,,
31,1341.542,1471,1383.0,1456,0.05,,
32,1340.042,1495,1383.0,1456,0.05,,
33,1347.041,1467,1383.0,1456,0.05,,
34,1349.306,1481,1383.0,1456,0.05,,
35,1349.507,1461,1383.0,1456,0.05,,
36,1355.094,1469,1383.0,1456,0.05,,
37,1350.79,1465,1383.0,1456,0.05,,
38,1358.468,1454,1383.0,1454,0.049,,
39,1356.773,1464,1383.0,1454,0.049,,
40,1368.296,1439,1383.0,1439,0.039,,
41,1366.53,1429,1383.0,1429,0.032,,
42,1369.813,1460,1383.0,1429,0.032,,
43,1370.703,1441,1383.0,1429,0.032,,
44,1376.755,1440,1383.0,1429,0.032,,
45,1363.367,1438,1383.0,1429,0.032,,
46,1378.207,1461,1383.0,1429,0.032,,
47,1377.424,1426,1383.0,1426,0.03,,
48,1375.021,1462,1383.0,1426,0.03,,
49,1381.967,1434,1383.0,1426,0.03,,
50,1364.957,1414,1383.0,1414,0.022,,
51,1381.087,1415,1383.0,1414,0.022,,
52,1385.931,1430,1385.931,1414,0.02,,
53,1383.678,1419,1385.931,1414,0.02,,
54,1385.766,1423,1385.931,1414,0.02,,
55,1383.79,1415,1385.931,1414,0.02,,
56,1389.116,1431,1389.116,1414,0.018,,
57,1390.452,1423,1390.452,1414,0.017,,
58,1391.547,1414,1391.547,1414,0.016,,
59,1386.364,1422,1391.547,1414,0.016,,
60,1390.83,1424,1391.547,1414,0.016,,
61,1389.303,1429,1391.547,1414,0.016,,
62,1389.516,1429,1391.547,1414,0.016,,
63,1390.907,1435,1391.547,1414,0.016,,
64,1390.671,1421,1391.547,1414,0.016,,
65,1390.498,1416,1391.547,1414,0.016,,
66,1392.866,1426,1392.866,1414,0.015,,
67,1387.602,1421,1392.866,1414,0.015,,
68,1394.377,1415,1394.377,1414,0.014,,
69,1392.047,1411,1394.377,1411,0.012,,
70,1394.935,1425,1394.935,1411,0.011,,
71,1394.889,1416,1394.935,1411,0.011,,
72,1394.066,1417,1394.935,1411,0.011,,
73,1395.308,1416,1395.308,1411,0.011,,
74,1395.846,1427,1395.846,1411,0.011,,
75,1393.983,1412,1395.846,1411,0.011,,
76,1394.556,1412,1395.846,1411,0.011,,
77,1397.937,1411,1397.937,1411,0.009,,
Running time: 8.77 sec
