iteration,local_LB,local_UB,LB,UB,gap,un_served,repeat_served
0,3168.0,23664,3168.0,23664,0.866,_155_156_157_159_160_161_163_164_165_166_167_168_169_170_171_172_173_174_175_176_177_178_179_181_182_183_184_185_186_187_188_189_190_191_192_193_194_195_196_197_198_199,
1,-4009.48,5192,3168.0,5192,0.39,,
2,-2304.856,5203,3168.0,5192,0.39,,
3,-1025.654,5076,3168.0,5076,0.376,,
4,-365.451,5029,3168.0,5029,0.37,,
5,53.299,5047,3168.0,5029,0.37,,
6,302.155,4947,3168.0,4947,0.36,,
7,688.161,4941,3168.0,4941,0.359,,
8,841.077,4847,3168.0,4847,0.346,,
9,1144.158,4855,3168.0,4847,0.346,,
10,1351.347,4691,3168.0,4691,0.325,,
11,1597.539,4725,3168.0,4691,0.325,,
12,1696.938,4518,3168.0,4518,0.299,,
13,2029.566,4617,3168.0,4518,0.299,,
14,1889.388,4376,3168.0,4376,0.276,,
15,2352.05,4304,3168.0,4304,0.264,,
16,2270.533,4342,3168.0,4304,0.264,,
17,2544.076,4284,3168.0,4284,0.261,,
18,2427.513,4279,3168.0,4279,0.26,,
19,2704.784,4177,3168.0,4177,0.242,,
20,2688.097,4184,3168.0,4177,0.242,,
21,2783.74,4148,3168.0,4148,0.236,,
22,2829.736,4079,3168.0,4079,0.223,,
23,2876.051,4082,3168.0,4079,0.223,,
24,2932.189,4028,3168.0,4028,0.214,,
25,2967.205,3985,3168.0,3985,0.205,,
26,3035.198,3940,3168.0,3940,0.196,,
27,3034.207,3937,3168.0,3937,0.195,,
28,3067.002,3859,3168.0,3859,0.179,,
29,3136.23,3881,3168.0,3859,0.179,,
30,3086.107,3816,3168.0,3816,0.17,,
31,3239.226,3791,3239.226,3791,0.146,,
32,3175.999,3812,3239.226,3791,0.146,,
33,3236.257,3749,3239.226,3749,0.136,,
34,3183.85,3748,3239.226,3748,0.136,,
35,3300.905,3709,3300.905,3709,0.11,,
36,3271.908,3729,3300.905,3709,0.11,,
37,3288.472,3650,3300.905,3650,0.096,,
38,3317.835,3718,3317.835,3650,0.091,,
39,3337.03,3622,3337.03,3622,0.079,,
40,3308.437,3686,3337.03,3622,0.079,,
41,3359.601,3634,3359.601,3622,0.072,,
42,3333.801,3589,3359.601,3589,0.064,,
43,3384.634,3612,3384.634,3589,0.057,,
44,3345.613,3609,3384.634,3589,0.057,,
45,3393.057,3571,3393.057,3571,0.05,,
46,3370.415,3565,3393.057,3565,0.048,,
47,3403.039,3573,3403.039,3565,0.045,,
48,3377.089,3580,3403.039,3565,0.045,,
49,3413.127,3533,3413.127,3533,0.034,,
50,3395.669,3611,3413.127,3533,0.034,,
51,3413.184,3542,3413.184,3533,0.034,,
52,3381.941,3561,3413.184,3533,0.034,,
53,3407.852,3544,3413.184,3533,0.034,,
54,3412.109,3598,3413.184,3533,0.034,,
55,3400.252,3531,3413.184,3531,0.033,,
56,3415.737,3574,3415.737,3531,0.033,,
57,3394.518,3527,3415.737,3527,0.032,,
58,3427.29,3558,3427.29,3527,0.028,,
59,3402.552,3559,3427.29,3527,0.028,,
60,3426.476,3552,3427.29,3527,0.028,,
61,3391.423,3987,3427.29,3527,0.028,_188,
62,3428.243,3521,3428.243,3521,0.026,,
63,3416.865,3576,3428.243,3521,0.026,,
64,3425.542,3528,3428.243,3521,0.026,,
65,3415.871,3557,3428.243,3521,0.026,,
66,3426.317,3530,3428.243,3521,0.026,,
67,3414.498,3503,3428.243,3503,0.021,,
68,3431.449,3539,3431.449,3503,0.02,,
69,3425.064,3942,3431.449,3503,0.02,_150,
70,3431.689,3529,3431.689,3503,0.02,,
71,3424.858,3496,3431.689,3496,0.018,,
72,3432.942,3503,3432.942,3496,0.018,,
73,3427.423,3516,3432.942,3496,0.018,,
74,3435.577,3513,3435.577,3496,0.017,,
75,3426.874,3522,3435.577,3496,0.017,,
76,3439.563,3484,3439.563,3484,0.013,,
77,3433.447,3523,3439.563,3484,0.013,,
78,3440.618,3498,3440.618,3484,0.012,,
79,3433.778,3518,3440.618,3484,0.012,,
80,3441.51,3496,3441.51,3484,0.012,,
81,3433.311,3521,3441.51,3484,0.012,,
82,3435.637,3519,3441.51,3484,0.012,,
83,3440.016,3503,3441.51,3484,0.012,,
84,3429.334,3488,3441.51,3484,0.012,,
85,3444.518,3940,3444.518,3484,0.011,_179,
86,3431.926,3514,3444.518,3484,0.011,,
87,3442.243,3523,3444.518,3484,0.011,,
88,3428.97,3960,3444.518,3484,0.011,_178,
89,3441.871,3489,3444.518,3484,0.011,,
90,3439.052,3509,3444.518,3484,0.011,,
91,3436.654,3511,3444.518,3484,0.011,,
92,3437.635,3583,3444.518,3484,0.011,,
93,3440.295,3479,3444.518,3479,0.01,,
Running time: 29.31 sec
