iteration,local_LB,local_UB,LB,UB,gap,un_served,repeat_served
0,9383.0,232169,9383.0,232169,0.96,_404_409_411_416_417_421_422_423_426_432_434_435_437_439_440_443_444_447_450_451_452_453_455_456_457_459_460_461_463_464_465_469_470_471_472_474_475_476_479_480_481_482_484_486_487_488_489_490_491_492_493_494_495_496_497_498_499_500_502_503_504_506_507_508_509_510_511_512_513_514_517_518_519_520_521_522_523_524_526_527_528_530_532_533_534_536_537_538_539_540_541_542_543_545_546_547_548_549_550_551_552_553_554_556_557_558_559_560_561_562_564_565_566_567_568_569_570_571_572_573_574_575_576_577_578_579_580_581_582_584_585_586_587_589_590_591_592_593_594_595_596_597_598_600_601_602_603_604_605_606_607_608_609_610_611_612_613_614_615_616_617_618_619_620_621_622_623_624_625_626_627_629_630_631_632_633_634_635_636_637_638_640_642_643_644_645_646_647_649_650_651_652_653_654_655_656_657_658_659_660_661_662_663_664_665_666_667_668_669_670_671_672_673_674_675_676_677_678_679_680_681_683_684_685_686_687_688_689_690_691_692_693_694_695_696_697_698_699_700_701_702_703_704_705_706_707_708_709_710_711_712_713_714_715_716_717_718_719_720_721_722_723_724_725_726_727_728_729_730_731_732_733_734_735_736_737_738_739_740_741_742_743_744_745_746_747_748_749_750_751_752_753_754_755_756_757_758_759_760_761_762_763_764_765_766_767_768_769_770_771_772_773_774_775_776_777_778_779_780_781_782_783_784_785_786_787_788_789_790_791_792_793_794_795_796_797_798_799_800_801_802_803_804_805_806_807_808_809_810_811_812_813_814_815_816_817_818_819_820_821_822_823_824_825_826_827_828_829_830_831_832_833_834_835_836_837_838_839_840_841_842_843_844_845_846_847_848_849_850_851_852_853_854_855_856_857_858_859_860_861_862_863_864_865_866_867_868_869_870_871_872_873_874_875_876_877_878_879_880_881_882_883_884_885_886_887_888_889_890_891_892_893_894_895_896_897_898_899,
1,-1284904.88,95989,9383.0,95989,0.902,,
2,-1118310.871,95989,9383.0,95989,0.902,,
3,-949055.655,95989,9383.0,95989,0.902,,
4,-781819.87,95989,9383.0,95989,0.902,,
5,-615829.175,95989,9383.0,95989,0.902,,
6,-452873.067,95766,9383.0,95766,0.902,,
7,-369540.595,95834,9383.0,95766,0.902,,
8,-327231.089,95860,9383.0,95766,0.902,,
9,-305831.505,95806,9383.0,95766,0.902,,
10,-295126.107,95826,9383.0,95766,0.902,,
11,-289758.515,95799,9383.0,95766,0.902,,
12,-284388.975,95798,9383.0,95766,0.902,,
13,-279031.423,95781,9383.0,95766,0.902,,
14,-273678.555,95705,9383.0,95705,0.902,,
15,-268322.42,95696,9383.0,95696,0.902,,
16,-262965.321,95687,9383.0,95687,0.902,,
17,-257611.65,95695,9383.0,95687,0.902,,
18,-252276.311,95667,9383.0,95667,0.902,,
19,-246928.142,95663,9383.0,95663,0.902,,
20,-241590.72,95640,9383.0,95640,0.902,,
21,-236266.014,95633,9383.0,95633,0.902,,
22,-230925.222,95606,9383.0,95606,0.902,,
