iteration,local_LB,local_UB,LB,UB,gap,un_served,repeat_served
0,13073.0,143138,13073.0,143138,0.909,_134_135_136_137_141_142_143_144_145_147_148_149_150_151_152_153_154_155_157_158_159_160_161_162_163_164_165_166_167_168_169_170_171_172_173_174_175_176_177_178_179_180_181_182_183_184_185_186_187_188_189_190_191_192_193_194_195_196_197_198_199_200_201_202_203_204_205_206_207_208_209_210_211_212_213_214_215_216_217_218_219_220_221_222_223_224_225_226_227_228_229_230_231_232_233_234_235_236_237_238_239_240_241_242_243_244_245_246_247_248_249_250_251_252_253_254_255_256_257_258_259_260_261_262_263_264_265_266_267_268_269_270_271_272_273_274_275_276_277_278_279_280_281_282_283_284_285_286_287_288_289_290_291_292_293_294_295_296_297_298_299_300_301_302_303_304_305_306_307_308_309_310_311_312_313_314_315_316_317_318_319_320_321_322_323_324_325_326_327_328_329_330_331_332_333_334_335_336_337_338_339_340_341_342_343_344_345_346_347_348_349_350_351_352_353_354_355_356_357_358_359_360_361_362_363_364_365_366_367_368_369_370_371_372_373_374_375_376_377_378_379_380_381_382_383_384_385_386_387_388_389_390_391_392_393_394_395_396_397_398_399,
1,-96013.125,119831,13073.0,119831,0.891,,
2,-86937.327,93759,13073.0,93759,0.861,,
3,-35573.131,80971,13073.0,80971,0.839,,
4,-21432.598,71604,13073.0,71604,0.817,,
5,-6709.144,65341,13073.0,65341,0.8,,
6,-489.812,59260,13073.0,59260,0.779,,
7,18757.319,57585,18757.319,57585,0.674,,
8,25226.638,55272,25226.638,55272,0.544,,
9,30405.876,53990,30405.876,53990,0.437,,
10,34593.688,53059,34593.688,53059,0.348,,
11,36582.802,52412,36582.802,52412,0.302,,
12,38634.44,51909,38634.44,51909,0.256,,
13,39063.721,51933,39063.721,51909,0.247,,
14,40695.83,51117,40695.83,51117,0.204,,
15,40556.873,50703,40695.83,50703,0.197,,
16,42070.011,50523,42070.011,50523,0.167,,
17,41353.28,50136,42070.011,50136,0.161,,
18,42918.361,50174,42918.361,50136,0.144,,
19,41818.473,49328,42918.361,49328,0.13,,
20,43319.373,49795,43319.373,49328,0.122,,
21,42751.135,50203,43319.373,49328,0.122,,
22,43489.998,49245,43489.998,49245,0.117,,
23,43122.808,49076,43489.998,49076,0.114,,
24,43591.877,48817,43591.877,48817,0.107,,
25,43334.258,48771,43591.877,48771,0.106,,
26,43579.653,48607,43591.877,48607,0.103,,
27,43925.311,48493,43925.311,48493,0.094,,
28,43820.875,48334,43925.311,48334,0.091,,
29,44139.559,48410,44139.559,48334,0.087,,
30,44131.976,48254,44139.559,48254,0.085,,
31,44038.702,48703,44139.559,48254,0.085,,
32,44110.088,48242,44139.559,48242,0.085,,
33,44369.118,47864,44369.118,47864,0.073,,
34,44250.188,48205,44369.118,47864,0.073,,
35,44543.1,48101,44543.1,47864,0.069,,
36,44219.685,48144,44543.1,47864,0.069,,
37,44632.177,47857,44632.177,47857,0.067,,
38,44379.651,47561,44632.177,47561,0.062,,
39,44712.948,47585,44712.948,47561,0.06,,
40,44238.983,47647,44712.948,47561,0.06,,
41,44875.917,47296,44875.917,47296,0.051,,
42,44687.12,47420,44875.917,47296,0.051,,
43,44834.69,47098,44875.917,47098,0.047,,
44,44883.698,47550,44883.698,47098,0.047,,
45,44935.319,47301,44935.319,47098,0.046,,
46,44823.501,46892,44935.319,46892,0.042,,
47,45035.393,47396,45035.393,46892,0.04,,
48,45028.69,47616,45035.393,46892,0.04,,
49,44942.485,46853,45035.393,46853,0.039,,
50,45123.519,47577,45123.519,46853,0.037,,
51,45126.606,47067,45126.606,46853,0.037,,
52,45002.195,46654,45126.606,46654,0.033,,
53,45258.217,47263,45258.217,46654,0.03,,
54,45160.566,46704,45258.217,46654,0.03,,
55,45210.943,47206,45258.217,46654,0.03,,
56,45239.674,47014,45258.217,46654,0.03,,
57,45119.751,47329,45258.217,46654,0.03,,
58,45357.546,46608,45357.546,46608,0.027,,
59,45135.808,47306,45357.546,46608,0.027,,
60,45381.947,46968,45381.947,46608,0.026,,
61,45181.146,46941,45381.947,46608,0.026,,
62,45316.352,46776,45381.947,46608,0.026,,
63,45259.99,46783,45381.947,46608,0.026,,
64,45242.132,47013,45381.947,46608,0.026,,
65,45176.821,46954,45381.947,46608,0.026,,
66,45359.425,46868,45381.947,46608,0.026,,
67,45531.035,46544,45531.035,46544,0.022,,
68,45548.695,46991,45548.695,46544,0.021,,
69,45546.986,46811,45548.695,46544,0.021,,
70,45590.192,46797,45590.192,46544,0.02,,
71,45507.794,46982,45590.192,46544,0.02,,
72,45597.816,47032,45597.816,46544,0.02,,
73,45504.158,46811,45597.816,46544,0.02,,
74,45602.607,46657,45602.607,46544,0.02,,
75,45484.985,46601,45602.607,46544,0.02,,
76,45609.406,46431,45609.406,46431,0.018,,
77,45537.628,46982,45609.406,46431,0.018,,
78,45615.578,46739,45615.578,46431,0.018,,
79,45528.584,46694,45615.578,46431,0.018,,
80,45609.941,46668,45615.578,46431,0.018,,
81,45510.458,46955,45615.578,46431,0.018,,
82,45635.757,46624,45635.757,46431,0.017,,
83,45493.792,46861,45635.757,46431,0.017,,
84,45629.062,46709,45635.757,46431,0.017,,
85,45543.501,46856,45635.757,46431,0.017,,
86,45644.086,46367,45644.086,46367,0.016,,
87,45509.728,46630,45644.086,46367,0.016,,
88,45638.657,46837,45644.086,46367,0.016,,
89,45556.793,46672,45644.086,46367,0.016,,
90,45652.989,46520,45652.989,46367,0.015,,
91,45561.12,46691,45652.989,46367,0.015,,
92,45630.785,46556,45652.989,46367,0.015,,
93,45562.821,46695,45652.989,46367,0.015,,
94,45608.284,46571,45652.989,46367,0.015,,
95,45609.506,46407,45652.989,46367,0.015,,
96,45598.698,46607,45652.989,46367,0.015,,
97,45685.001,46963,45685.001,46367,0.015,_370,
98,45648.112,46526,45685.001,46367,0.015,,
99,45695.484,46547,45695.484,46367,0.014,,
100,45631.552,46552,45695.484,46367,0.014,,
101,45691.689,46581,45695.484,46367,0.014,,
102,45665.638,46561,45695.484,46367,0.014,,
103,45685.819,46948,45695.484,46367,0.014,_373,
104,45658.858,46730,45695.484,46367,0.014,,
105,45688.108,46713,45695.484,46367,0.014,,
106,45710.993,46489,45710.993,46367,0.014,,
107,45696.17,46524,45710.993,46367,0.014,,
108,45711.428,46832,45711.428,46367,0.014,,
109,45696.987,46442,45711.428,46367,0.014,,
110,45710.392,46604,45711.428,46367,0.014,,
111,45702.249,46323,45711.428,46323,0.013,,
112,45706.898,46422,45711.428,46323,0.013,,
113,45703.344,46338,45711.428,46323,0.013,,
114,45704.602,46709,45711.428,46323,0.013,,
115,45716.799,46540,45716.799,46323,0.013,,
116,45718.356,46350,45718.356,46323,0.013,,
117,45718.691,46352,45718.691,46323,0.013,,
118,45714.699,46569,45718.691,46323,0.013,,
119,45720.648,46486,45720.648,46323,0.013,,
120,45713.908,46935,45720.648,46323,0.013,,
121,45722.083,46546,45722.083,46323,0.013,,
122,45714.373,47026,45722.083,46323,0.013,,
123,45723.147,46532,45723.147,46323,0.013,,
124,45717.38,47046,45723.147,46323,0.013,,
125,45718.27,46631,45723.147,46323,0.013,,
126,45717.868,46618,45723.147,46323,0.013,,
127,45722.093,46329,45723.147,46323,0.013,,
128,45714.143,46669,45723.147,46323,0.013,,
129,45723.895,46550,45723.895,46323,0.013,,
130,45714.859,46339,45723.895,46323,0.013,,
131,45720.717,46252,45723.895,46252,0.011,,
132,45718.178,46341,45723.895,46252,0.011,,
133,45720.782,47137,45723.895,46252,0.011,,
134,45720.004,46386,45723.895,46252,0.011,,
135,45718.809,46770,45723.895,46252,0.011,,
136,45723.834,46312,45723.895,46252,0.011,,
137,45716.794,46498,45723.895,46252,0.011,,
138,45727.115,46278,45727.115,46252,0.011,,
139,45718.012,46475,45727.115,46252,0.011,,
140,45726.187,46562,45727.115,46252,0.011,,
141,45717.872,46599,45727.115,46252,0.011,,
142,45726.669,46662,45727.115,46252,0.011,,
143,45713.126,46260,45727.115,46252,0.011,,
144,45723.384,46722,45727.115,46252,0.011,_373,
145,45720.818,46445,45727.115,46252,0.011,,
146,45722.588,46250,45727.115,46250,0.011,,
147,45720.336,47057,45727.115,46250,0.011,,
148,45723.971,46446,45727.115,46250,0.011,,
149,45718.692,47244,45727.115,46250,0.011,,
150,45725.569,46530,45727.115,46250,0.011,,
151,45721.05,46633,45727.115,46250,0.011,,
152,45724.919,47472,45727.115,46250,0.011,,
153,45722.227,46335,45727.115,46250,0.011,,
154,45721.113,46596,45727.115,46250,0.011,,
155,45721.819,46422,45727.115,46250,0.011,,
156,45721.856,46378,45727.115,46250,0.011,,
157,45721.302,46687,45727.115,46250,0.011,,
158,45720.53,46428,45727.115,46250,0.011,,
159,45721.972,46335,45727.115,46250,0.011,,
160,45719.278,46529,45727.115,46250,0.011,,
161,45722.416,46375,45727.115,46250,0.011,,
162,45720.943,46489,45727.115,46250,0.011,,
163,45723.076,46252,45727.115,46250,0.011,,
164,45720.063,46482,45727.115,46250,0.011,,
165,45724.048,46724,45727.115,46250,0.011,,
166,45718.447,47217,45727.115,46250,0.011,,
167,45725.314,46371,45727.115,46250,0.011,,
168,45715.112,46526,45727.115,46250,0.011,,
169,45726.791,46425,45727.115,46250,0.011,,
170,45714.954,46363,45727.115,46250,0.011,,
171,45723.985,46674,45727.115,46250,0.011,,
172,45718.897,47406,45727.115,46250,0.011,,
173,45725.106,46688,45727.115,46250,0.011,,
174,45719.647,46451,45727.115,46250,0.011,,
175,45721.751,46363,45727.115,46250,0.011,,
176,45723.455,46296,45727.115,46250,0.011,,
177,45720.979,46713,45727.115,46250,0.011,,
178,45719.443,46182,45727.115,46182,0.01,,
Running time: 34.74 sec
