iteration,local_LB,local_UB,LB,UB,gap,un_served,repeat_served
10,9243.5,36090,9265.0,32341,0.714,_255_259_262_276_304_385_388_391_394_401_402_403_430_484_485_487_501_503_507_508_557_561_569_602_603_619_621_635_639_658_671_678_681_689_706_722_723_728_739_750_755_774_776_815_821_832_838_868_873_877_879_883_889_892,
11,9252.5,35542,9265.0,32341,0.714,_104_169_248_252_267_278_286_299_303_313_322_326_338_357_397_405_428_431_437_442_481_505_525_536_540_549_570_576_596_598_601_612_628_645_650_664_711_714_721_746_756_763_767_769_779_781_784_797_808_855_885_886_887,
12,9256.0,28820,9265.0,28820,0.679,_135_292_301_386_394_410_415_418_425_426_464_490_508_520_537_553_563_578_589_606_646_647_652_698_701_707_730_733_755_777_785_796_805_823_844_851_853_871_880,
13,9257.5,29543,9265.0,28820,0.679,_126_153_177_199_228_235_236_239_273_318_319_346_349_380_398_442_498_513_538_605_625_669_683_699_700_704_708_713_761_762_778_782_783_806_812_813_824_827_852_866_897,
14,9261.0,24808,9265.0,24808,0.627,_220_262_271_339_345_395_435_436_438_454_488_491_505_510_542_608_616_617_634_654_660_672_679_690_731_737_793_820_837_842_860,
15,9262.5,20445,9265.0,20445,0.547,_429_441_452_482_518_586_598_609_619_651_662_673_697_711_718_744_773_790_853_862_878_898,
16,9263.0,20516,9265.0,20445,0.547,_382_414_424_464_478_491_540_562_564_576_580_584_589_622_668_717_737_740_792_807_850_874,
17,9265.5,22351,9265.5,20445,0.547,_285_312_340_409_466_484_496_505_534_548_577_581_595_628_631_699_709_752_757_798_837_845_853_864_872_885,
18,9269.5,22368,9269.5,20445,0.547,_257_260_360_377_423_434_443_455_463_482_486_554_584_608_625_694_715_732_763_772_794_816_828_831_843_847,
19,9267.5,20900,9269.5,20445,0.547,_175_208_357_370_411_460_470_493_530_571_605_627_655_670_688_734_760_799_817_841_858_882_899,
20,9270.5,21943,9270.5,20445,0.547,_254_265_327_355_366_373_478_486_505_509_522_552_568_577_582_613_663_679_706_724_725_735_741_754_789,
21,9274.5,23875,9274.5,20445,0.546,_245_302_313_314_318_368_392_416_432_442_450_470_515_535_550_567_576_635_653_717_738_772_804_809_817_833_876_878_899,
22,9273.0,20547,9274.5,20445,0.546,_325_376_417_425_444_464_494_500_511_549_572_581_593_646_648_743_756_758_788_803_854_885,
23,9275.0,20452,9275.0,20445,0.546,_232_429_467_471_524_640_669_671_685_687_702_773_780_805_813_839_852_858_874_876_878_887,
24,9277.5,20028,9277.5,20028,0.537,_238_503_566_567_574_581_594_628_632_633_636_653_693_729_740_748_760_794_830_872_879,
25,9278.0,19380,9278.0,19380,0.521,_247_358_374_380_563_576_584_592_637_642_674_676_677_683_695_701_741_758_795_846,
26,9277.0,18345,9278.0,18345,0.494,_364_385_496_501_581_644_655_673_679_693_715_721_729_800_805_857_868_876,
27,9280.5,16814,9280.5,16814,0.448,_410_480_557_600_658_667_683_731_785_795_815_818_849_878_885,
28,9283.5,18445,9283.5,16814,0.448,_190_284_406_481_529_540_607_647_687_707_710_737_760_836_853_857_870_899,
29,9282.0,17432,9283.5,16814,0.448,_506_554_588_599_699_716_726_752_798_803_807_810_835_839_840_890,
30,9283.0,19798,9283.5,16814,0.448,_212_225_233_269_307_380_404_425_441_497_516_617_703_772_778_780_797_821_842_863_869,
31,9284.5,13985,9284.5,13985,0.336,_464_546_594_598_641_646_693_873_874,
32,9283.0,14954,9284.5,13985,0.336,_596_618_712_713_743_747_781_839_853_858_859,
33,9283.0,15848,9284.5,13985,0.336,_437_474_496_506_516_539_655_659_674_699_736_760_826,
34,9280.5,12134,9284.5,12134,0.235,_538_742_752_817_824,
35,9279.5,12968,9284.5,12134,0.235,_225_292_612_652_762_777_783,
36,9282.5,13918,9284.5,12134,0.235,_490_616_656_699_705_711_722_853_857,
37,9281.5,15516,9284.5,12134,0.235,_557_569_576_646_697_731_737_758_762_777_847_859,
38,9284.0,12516,9284.5,12134,0.235,_479_591_743_799_803_864,
39,9283.5,10028,9284.5,10028,0.074,_733,
40,9284.0,10509,9284.5,10028,0.074,_731_878,
41,9283.0,10051,9284.5,10028,0.074,_803,
42,9286.5,9636,9286.5,9636,0.036,,
43,9283.0,11041,9286.5,9636,0.036,_539_652_677,
44,9285.0,11037,9286.5,9636,0.036,_576_728_772,
45,9286.5,13865,9286.5,9636,0.036,_211_233_377_472_510_746_850_878_895,
46,9286.5,11426,9286.5,9636,0.036,_606_674_731_738,
47,9287.5,11412,9287.5,9636,0.036,_533_684_701_880,
48,9285.0,10013,9287.5,9636,0.036,_844,
49,9283.5,10057,9287.5,9636,0.036,_780,
50,9287.0,10924,9287.5,9636,0.036,_779_794_813,
51,9284.5,10942,9287.5,9636,0.036,_418_453_751,
52,9286.0,9455,9287.5,9455,0.018,,
53,9286.5,10005,9287.5,9455,0.018,_878,
54,9288.0,10539,9288.0,9455,0.018,_679_886,
55,9290.0,13970,9290.0,9455,0.017,_178_334_343_358_405_694_719_759_822,
56,9291.5,12907,9291.5,9455,0.017,_243_442_715_783_839_848_891,
57,9290.0,10061,9291.5,9455,0.017,_694,
58,9289.0,11036,9291.5,9455,0.017,_708_867_871,
59,9293.0,9559,9293.0,9455,0.017,,
60,9294.0,10995,9294.0,9455,0.017,_615_794_868,
61,9290.5,10950,9294.0,9455,0.017,_636_783_838,
62,9290.0,10951,9294.0,9455,0.017,_866_871_891,
63,9290.0,9504,9294.0,9455,0.017,,
64,9288.5,10479,9294.0,9455,0.017,_623_734,
65,9292.5,9553,9294.0,9455,0.017,,
66,9292.0,9486,9294.0,9455,0.017,,
67,9292.0,10959,9294.0,9455,0.017,_809_824_868,
68,9293.0,10428,9294.0,9455,0.017,_783_853,
69,9292.5,9951,9294.0,9455,0.017,_897,
70,9291.0,9477,9294.0,9455,0.017,,
71,9290.0,9425,9294.0,9425,0.014,,
72,9290.5,9537,9294.0,9425,0.014,,
73,9289.5,10454,9294.0,9425,0.014,_733_857,
74,9288.5,9539,9294.0,9425,0.014,,
75,9289.5,9962,9294.0,9425,0.014,_701,
76,9291.0,10443,9294.0,9425,0.014,_484_731,
77,9292.0,9437,9294.0,9425,0.014,,
78,9290.5,9433,9294.0,9425,0.014,,
79,9291.0,9505,9294.0,9425,0.014,,
80,9289.0,9983,9294.0,9425,0.014,_737,
81,9290.5,10981,9294.0,9425,0.014,_728_753_817,
82,9290.0,10465,9294.0,9425,0.014,_701_854,
83,9287.5,9918,9294.0,9425,0.014,_853,
84,9286.5,9963,9294.0,9425,0.014,_678,
85,9288.0,9979,9294.0,9425,0.014,_878,
86,9287.0,9431,9294.0,9425,0.014,,
87,9288.5,9428,9294.0,9425,0.014,,
88,9290.5,9514,9294.0,9425,0.014,,
89,9289.0,9454,9294.0,9425,0.014,,
90,9290.0,10508,9294.0,9425,0.014,_701_895,
91,9289.5,10408,9294.0,9425,0.014,_868_882,
92,9288.5,9930,9294.0,9425,0.014,_783,
93,9289.0,9892,9294.0,9425,0.014,_884,
94,9292.5,10417,9294.0,9425,0.014,_702_868,
95,9295.5,9497,9295.5,9425,0.014,,
96,9292.5,9480,9295.5,9425,0.014,,
97,9288.0,9442,9295.5,9425,0.014,,
98,9292.0,9937,9295.5,9425,0.014,_783,
99,9290.0,10445,9295.5,9425,0.014,_853_858,
100,9290.0,9499,9295.5,9425,0.014,,
101,9290.5,9953,9295.5,9425,0.014,_858,
102,9291.5,9974,9295.5,9425,0.014,_783,
103,9293.5,9460,9295.5,9425,0.014,,
104,9292.5,9979,9295.5,9425,0.014,_692,
105,9291.5,9409,9295.5,9409,0.012,,
106,9291.0,9885,9295.5,9409,0.012,_731,
107,9288.5,9404,9295.5,9404,0.012,,
108,9290.0,9879,9295.5,9404,0.012,_702,
109,9292.5,9476,9295.5,9404,0.012,,
110,9292.0,9969,9295.5,9404,0.012,_868,
111,9292.5,9964,9295.5,9404,0.012,_759,
112,9292.5,9978,9295.5,9404,0.012,_783,
113,9292.0,9463,9295.5,9404,0.012,,
114,9291.0,9556,9295.5,9404,0.012,,
115,9293.0,9374,9295.5,9374,0.008,,
Running time: 319.95 sec
