iteration,local_LB,local_UB,LB,UB,gap,un_served,repeat_served
0,4194.0,4567,4194.0,100000,0.958,,
1,4060.0,4903,4194.0,4903,0.145,_370,
2,4001.0,4382,4194.0,4382,0.043,,
3,3941.0,4371,4194.0,4371,0.04,,
4,3940.0,4364,4194.0,4364,0.039,,
5,3888.0,4358,4194.0,4358,0.038,,
6,3901.0,4366,4194.0,4358,0.038,,
7,3893.0,4343,4194.0,4343,0.034,,
8,3880.0,4374,4194.0,4343,0.034,,
9,3901.0,4338,4194.0,4338,0.033,,
10,3898.0,4333,4194.0,4333,0.032,,
11,3921.0,4334,4194.0,4333,0.032,,
12,3934.0,4335,4194.0,4333,0.032,,
13,3934.0,4335,4194.0,4333,0.032,,
14,3934.0,4335,4194.0,4333,0.032,,
15,3934.0,4335,4194.0,4333,0.032,,
16,3934.0,4335,4194.0,4333,0.032,,
17,3934.0,4335,4194.0,4333,0.032,,
18,3934.0,4335,4194.0,4333,0.032,,
19,3934.0,4335,4194.0,4333,0.032,,
20,3934.0,4335,4194.0,4333,0.032,,
21,3934.0,4335,4194.0,4333,0.032,,
22,3934.0,4335,4194.0,4333,0.032,,
23,3934.0,4335,4194.0,4333,0.032,,
24,3934.0,4335,4194.0,4333,0.032,,
25,3934.0,4335,4194.0,4333,0.032,,
26,3934.0,4335,4194.0,4333,0.032,,
27,3934.0,4335,4194.0,4333,0.032,,
28,3934.0,4335,4194.0,4333,0.032,,
29,3934.0,4335,4194.0,4333,0.032,,
30,3934.0,4335,4194.0,4333,0.032,,
31,3934.0,7060,4194.0,4333,0.032,_352_361_372_382_383,
32,4141.0,6524,4194.0,4333,0.032,_319_336_348_384,
33,4106.0,5017,4194.0,4333,0.032,_235,
34,4059.0,6384,4194.0,4333,0.032,_285_303_346_381,
35,4032.0,4923,4194.0,4333,0.032,_325,
36,4000.0,4360,4194.0,4333,0.032,,
37,3947.0,9590,4194.0,4333,0.032,_335_347_358_362_363_380_386_394_395_398,
38,4152.0,5495,4194.0,4333,0.032,_388_396,
39,4137.0,5502,4194.0,4333,0.032,_337_340,
40,4132.0,4452,4194.0,4333,0.032,,
41,4091.0,4940,4194.0,4333,0.032,_383,
42,4188.0,5499,4194.0,4333,0.032,_281_397,
43,4171.0,4901,4194.0,4333,0.032,_327,
44,4140.0,4336,4194.0,4333,0.032,,
45,4127.0,4526,4194.0,4333,0.032,,
46,4194.0,4380,4194.0,4333,0.032,,
47,4200.0,4333,4200.0,4333,0.031,,
48,4205.0,4833,4205.0,4333,0.03,_362,
49,4212.0,4289,4212.0,4289,0.018,,
50,4184.0,4319,4212.0,4289,0.018,,
51,4209.0,4365,4212.0,4289,0.018,,
52,4209.0,4320,4212.0,4289,0.018,,
53,4211.0,4323,4212.0,4289,0.018,,
54,4208.0,4295,4212.0,4289,0.018,,
55,4216.0,4326,4216.0,4289,0.017,,
56,4211.0,4300,4216.0,4289,0.017,,
57,4203.0,4280,4216.0,4280,0.015,,
58,4209.0,4352,4216.0,4280,0.015,,
59,4213.0,4846,4216.0,4280,0.015,_383,
60,4210.0,4338,4216.0,4280,0.015,,
61,4188.0,4322,4216.0,4280,0.015,,
62,4209.0,4377,4216.0,4280,0.015,,
63,4208.0,4297,4216.0,4280,0.015,,
64,4207.0,4298,4216.0,4280,0.015,,
65,4209.0,4305,4216.0,4280,0.015,,
66,4207.0,4274,4216.0,4274,0.014,,
67,4207.0,4319,4216.0,4274,0.014,,
68,4207.0,4287,4216.0,4274,0.014,,
69,4210.0,4268,4216.0,4268,0.012,,
70,4211.0,4317,4216.0,4268,0.012,,
71,4211.0,4386,4216.0,4268,0.012,,
72,4207.0,4274,4216.0,4268,0.012,,
73,4209.0,4361,4216.0,4268,0.012,,
74,4207.0,4338,4216.0,4268,0.012,,
75,4211.0,4324,4216.0,4268,0.012,,
76,4214.0,4317,4216.0,4268,0.012,,
77,4206.0,4265,4216.0,4265,0.011,,
78,4205.0,4345,4216.0,4265,0.011,,
79,4208.0,4269,4216.0,4265,0.011,,
80,4208.0,4339,4216.0,4265,0.011,,
81,4208.0,4337,4216.0,4265,0.011,,
82,4213.0,5315,4216.0,4265,0.011,_355_385,
83,4212.0,4308,4216.0,4265,0.011,,
84,4195.0,4292,4216.0,4265,0.011,,
85,4209.0,4285,4216.0,4265,0.011,,
86,4213.0,4322,4216.0,4265,0.011,,
87,4215.0,4302,4216.0,4265,0.011,,
88,4214.0,4277,4216.0,4265,0.011,,
89,4213.0,4294,4216.0,4265,0.011,,
90,4212.0,4259,4216.0,4259,0.01,,
91,4211.0,4259,4216.0,4259,0.01,,
92,4212.0,4257,4216.0,4257,0.01,,
Running time: 187.49 sec
