iteration,local_LB,local_UB,LB,UB,gap,un_served,repeat_served
0,1569.0,14773,1569.0,14773,0.894,_72_73_74_76_77_78_79_80_81_82_83_84_85_86_87_88_89_90_91_92_93_94_95_96_97_98_99,
1,-1944.52,2643,1569.0,2643,0.406,,
2,-988.332,2581,1569.0,2581,0.392,,
3,-280.105,2655,1569.0,2581,0.392,,
4,141.647,2689,1569.0,2581,0.392,,
5,238.325,2679,1569.0,2581,0.392,,
6,451.057,2653,1569.0,2581,0.392,,
7,194.57,2575,1569.0,2575,0.391,,
8,571.154,2590,1569.0,2575,0.391,,
9,405.479,2520,1569.0,2520,0.377,,
10,748.731,2539,1569.0,2520,0.377,,
11,450.945,2496,1569.0,2496,0.371,,
12,866.653,2554,1569.0,2496,0.371,,
13,474.494,2527,1569.0,2496,0.371,,
14,970.135,2404,1569.0,2404,0.347,,
15,921.5,2472,1569.0,2404,0.347,,
16,925.158,2410,1569.0,2404,0.347,,
17,1001.778,2411,1569.0,2404,0.347,,
18,992.673,2367,1569.0,2367,0.337,,
19,1132.462,2366,1569.0,2366,0.337,,
20,1084.777,2348,1569.0,2348,0.332,,
21,1197.761,2337,1569.0,2337,0.329,,
22,1117.983,2268,1569.0,2268,0.308,,
23,1330.544,2286,1569.0,2268,0.308,,
24,1078.824,2271,1569.0,2268,0.308,,
25,1365.678,2243,1569.0,2243,0.3,,
26,1270.319,2299,1569.0,2243,0.3,,
27,1386.356,2247,1569.0,2243,0.3,,
28,1296.0,2165,1569.0,2165,0.275,,
29,1409.712,2164,1569.0,2164,0.275,,
30,1425.528,2208,1569.0,2164,0.275,,
31,1429.357,2150,1569.0,2150,0.27,,
32,1402.527,2167,1569.0,2150,0.27,,
33,1500.638,2191,1569.0,2150,0.27,,
34,1359.749,2148,1569.0,2148,0.27,,
35,1555.831,2099,1569.0,2099,0.253,,
36,1434.685,2158,1569.0,2099,0.253,,
37,1541.892,2113,1569.0,2099,0.253,,
38,1512.067,2128,1569.0,2099,0.253,,
39,1580.478,2142,1580.478,2099,0.247,,
40,1489.618,2112,1580.478,2099,0.247,,
41,1625.314,2076,1625.314,2076,0.217,,
